Period.day lnBF
1.1 -5.24304371457891
1.1 -5.24304373378678
1.11122324250452 -3.66512783332174
1.12267786609144 -5.80771527247796
1.13437110059934 -5.63324335630475
1.1463104802462 -4.77429443588579
1.15850385981784 -2.54109162702306
1.17095943190081 -2.37692740974257
1.18368574523887 -5.25669607678542
1.19669172429981 -0.621186256247761
1.20608694794517 -4.84858259287657
1.20998669014641 -2.56355046482235
1.22358038271437 -4.46679842050269
1.23748298460896 -5.40042407615028
1.25170514654261 -5.50844354312951
1.26625801454697 -5.75009010201241
1.28115325910566 -5.56508435884731
1.29640310636755 -5.94465015286809
1.31202037161622 -5.45338817698119
1.3224052054579 -4.5184857176485
1.32801849518798 -4.53632071661577
1.34441158105024 -2.89341700348503
1.3612144382728 -6.02227037341273
1.3784426256484 -2.2351537144361
1.3961124997452 -4.13214064005385
1.41424126670305 -5.64563821989291
1.43284703811834 -5.79822935942352
1.4499415074523 -2.04048458761796
1.45194889139902 -5.22895526503682
1.47156693501255 -5.83950340292764
1.49172237909583 -5.92597994604181
1.51243761194851 -4.4927142270917
1.53373628298942 -4.18563176357045
1.55564339282253 -3.33968522458896
1.57818539113347 -3.65856917838641
1.58977775220196 -5.65428958257434
1.60139028322256 -5.80599087183366
1.62528774607663 -5.99153045497713
1.64990925499098 -4.49186167373214
1.6752882218777 -5.65217029480605
1.70146014653806 -3.67113227927982
1.7284627823394 -3.98926110595681
1.74310017914945 -2.29042910796164
1.75633631792236 -4.80334612974351
1.78512357677786 -5.65142943126576
1.81487023677807 -4.94191304898302
1.84562507202853 -4.9293867885488
1.87744021973464 -4.74109790809228
1.91037147515412 -4.87912091496724
1.91120943184822 -4.80619787424521
1.94447861814529 -5.93419614545174
1.97982577533177 -4.91329912110127
2.01648182249961 -5.27184641676555
2.05452083253939 -5.93910290935118
2.09402257506321 -4.9270920694404
2.09553159140167 -5.01450814525587
2.13507307478755 -4.89615761809201
2.17776523690746 -5.2620558768975
2.22219954903021 -5.05834215781349
2.26848487083072 -4.97753917966735
2.29763027399666 -5.33095751301645
2.31673932449072 -4.2440161214358
2.36709130125465 -4.8117170076417
2.41968060216052 -5.27203580612851
2.47465973428654 -5.38653646749486
2.5192198951555 -4.37631509325444
2.53219538782351 -5.21874593717022
2.5924701241029 -6.00083522408043
2.65568431058777 -5.71641473342452
2.72205834603336 -5.84026647912982
2.76218021322804 -5.2951663722049
2.79183522788451 -5.5986971100599
2.86528352493547 -5.92112809834088
2.94270083190072 -5.80853728295262
3.02441779957358 -4.54114197607908
3.02857227549704 -4.46466454786938
3.11080285565418 -5.19364291101513
3.20226775839787 -5.82235268672884
3.29927415968487 -3.67859951074649
3.32065590216871 -3.87104858343297
3.40234139824672 -5.34000819819139
3.51205580072938 -4.32365783802533
3.6290818422939 -5.53266631401626
3.64090885656616 -4.71726542154197
3.75417561544004 -5.84796193724853
3.88820118388407 -5.75334101212996
3.99204786414765 -5.22136859366407
4.03215056916638 -6.01806638335508
4.18716834762187 -5.79311812190517
4.3545821480526 -5.533128529526
4.37705165865534 -5.80133051797025
4.53594077036019 -5.59418527726037
4.73306224346282 -4.80428879797407
4.79918625089633 -5.1293154529283
