phase.day RVsim
0 2.79971081822607
1.98773033033194 2.79338625034878
3.37024313313337 2.78892827128441
5.35797346346544 2.78243367042134
6.74048626626673 2.77785729381176
8.72821659659849 2.77119227498892
10.1107293994001 2.7664972397521
12.098459729732 2.7596614373177
13.4809725325335 2.75484749597381
15.4687028628655 2.74784056406821
16.8512156656668 2.74290748306753
18.838945995999 2.73572909609629
20.2214587988002 2.73067665614932
22.209189129132 2.72332650925933
23.5917019319336 2.71815450566892
25.5794322622655 2.71063231522719
26.9619450650669 2.70534055822251
28.949675395399 2.69764606229763
30.3321881982003 2.69223437736979
32.3199185285321 2.68436733621566
33.7024313313336 2.67883556445494
35.6901616616656 2.67079576099659
37.072674464467 2.66514375943102
39.0604047947991 2.65693099975231
40.4429175976004 2.65115864168745
42.4306479279321 2.64277275552033
43.8131607307337 2.63687993088004
45.8008910610656 2.62832077209516
47.1834038638671 2.62230738776322
49.1711341941991 2.61357483486161
50.5536469970005 2.60744081502399
52.5413773273326 2.59853477162948
53.9238901301338 2.59228005811704
55.9116204604657 2.58320045346915
57.2941332632672 2.57682500610053
59.2818635935992 2.56757179554759
60.6643763964006 2.56107559247218
62.6521067267327 2.55164875796426
64.0346195295339 2.54503179600488
66.0223498598657 2.53543134658628
67.4048626626673 2.52869364158153
69.3925929929992 2.51891961388246
70.7751057958007 2.51206120102829
72.7628361261327 2.50211365975548
74.145348928934 2.49513459394595
76.1330792592657 2.48501363237166
77.5155920620674 2.47791398853845
79.5033223923992 2.46761972898777
80.8858351952008 2.46039960243837
82.8735655255327 2.44993219677419
84.2560783283341 2.44259170352835
86.2438086586662 2.4319513336338
87.6263214614675 2.42449061075809
89.6140517917993 2.41367748901599
90.9965645946009 2.40609669495607
92.9842949249328 2.395111064725
94.3668077277342 2.38741037963553
96.3545380580663 2.37625251572208
97.7370508608676 2.36843214179372
99.7247811911993 2.35710235092058
101.107293994001 2.34916251270402
103.095024324333 2.33766113397346
104.477537127134 2.3296020787
106.465267457466 2.31792948405221
107.847780260268 2.30975148195078
109.8355105906 2.29790807661685
111.218023393401 2.28961142122691
113.205753723733 2.27759764417573
114.588266526534 2.26918265265605
116.575996856866 2.2569989770349
117.958509659668 2.24846599046757
119.94623999 2.23611292403585
121.328752792801 2.22746230772547
123.316483123133 2.21494039328104
124.698995925935 2.20617253704859
126.686726256266 2.19348235284637
128.069239059068 2.18459767131752
130.0569693894 2.17173983147979
131.439482192201 2.16273876436726
133.427212522533 2.14971391928519
134.809725325335 2.14059693166483
136.797455655666 2.12740576839073
138.179968458468 2.11817335097102
