phase.day RVsim
0 1.76282858439697
0.759854312154857 1.76135874799811
3.37024313313337 1.75627693260894
4.13009744528836 1.75478822056056
6.74048626626673 1.7496412912871
7.5003405784214 1.74813354665011
10.1107293994001 1.74292096075862
10.8705837115549 1.74139402449944
13.4809725325335 1.73611523201451
14.2408268446884 1.73456894297808
16.8512156656668 1.72922338658925
17.6110699778219 1.72765758147162
20.2214587988002 1.72224469643875
20.9813131109549 1.72065920975939
23.5917019319336 1.71517842381678
24.3515562440884 1.71357308789046
26.9619450650669 1.70802382114979
27.7217993772219 1.70639846605818
30.3321881982003 1.70078013091018
31.092042510355 1.69913458447303
33.7024313313336 1.69344658548795
34.4622856434885 1.69178067323393
37.072674464467 1.68602240706071
37.832528776622 1.68433595219792
40.4429175976004 1.6785068074622
41.202771909755 1.67679963084824
43.8131607307337 1.67089898804906
44.5730150428885 1.66917090816083
47.1834038638671 1.66319813956611
47.943258176022 1.66144897246917
50.5536469970005 1.65540344200994
51.3135013091555 1.65363300132757
53.9238901301338 1.64751406449096
54.6837444422886 1.64572216137281
57.2941332632672 1.63952916509378
58.0539875754221 1.63771560818418
60.6643763964006 1.63144789073602
61.4242307085556 1.62961248614191
64.0346195295339 1.62326937702553
64.7944738416886 1.62141192828407
67.4048626626673 1.61499274811597
68.1647169748221 1.61311305616176
70.7751057958007 1.60661711656088
71.5349601079556 1.60471497969281
74.145348928934 1.59814158316608
74.9052032410891 1.59621679701389
77.5155920620674 1.5895652368406
78.2754463742222 1.58761759433099
80.8858351952008 1.58088715444598
81.6456895073557 1.57891644576848
84.2560783283341 1.5721064006441
85.0159326404892 1.5701124132165
87.6263214614675 1.56322202774342
88.3861757736222 1.56120454617695
90.9965645946009 1.55423307554379
91.7564189067557 1.55219188160787
94.3668077277342 1.54513857117974
95.1266620398892 1.54307344376648
97.7370508608676 1.53593752896233
98.4969051730222 1.53384824405067
101.107293994001 1.52662895021955
101.867148306156 1.5245152808391
104.477537127134 1.51721182313541
105.237391439289 1.51507353932993
107.847780260268 1.50768512258754
108.607634572423 1.50552199137819
111.218023393401 1.49804780998356
111.977877705556 1.49585959533183
114.588266526534 1.48829883309617
115.348120838689 1.48608529586647
117.958509659668 1.47843712589688
118.718363971823 1.47619802381897
121.328752792801 1.46846160838875
122.088607104956 1.46619669601979
124.698995925935 1.45837118643773
125.458850238089 1.45608021512416
128.069239059068 1.44816475160318
128.829093371223 1.44584746944232
131.439482192201 1.43784118096715
132.199336504356 1.43549733276861
134.809725325335 1.42739933696279
135.569579637489 1.42502866420965
138.179968458468 1.41683806720188
138.939822770623 1.41444030801167
141.550211591601 1.40615620430151
142.310065903756 1.40373109338704
144.920454724735 1.39535256570999
145.680309036889 1.39289983434001
148.290697857868 1.38442595353218
149.050552170023 1.38194532949192
151.660940991001 1.37337515435421
152.420795303156 1.37086636190576
155.031184124135 1.36219893906771
155.791038436289 1.3596616989104
158.401427257268 1.35089606269377
159.161281569423 1.34833009192439
161.771670390402 1.33946526420657
162.531524702556 1.3368702762796
165.141913523535 1.32790526635689
165.90176783569 1.32528097104472
168.512156656668 1.31621477549568
169.272010968823 1.3135608788488
171.882399789802 1.30439248139768
172.642254101956 1.30170868570501
175.252642922935 1.2924370570854
176.01249723509 1.28972306083459
178.622886056068 1.28034715865344
179.382740368223 1.2776026564914
181.993129189202 1.26812142509348
182.752983501357 1.26534610778698
185.363372322335 1.25575847812002
186.12322663449 1.25295203251653
188.733615455468 1.24325692199701
189.493469767624 1.24041903098579
192.103858588602 1.23061534336569
192.863712900757 1.22774568583914
195.474101721735 1.21783231107376
196.23395603389 1.21493056188906
198.844344854869 1.20490637600604
199.604199167024 1.20197220594731
202.214587988002 1.19183607091706
202.974442300157 1.18886914665781
205.584831121135 1.17861991026554
206.34468543329 1.17561989433169
208.955074254269 1.16525639005129
209.714928566424 1.16222294078471
212.325317387402 1.15174398765454
213.085171699557 1.14867675917728
215.695560520535 1.13808116167829
216.45541483269 1.13497980385738
219.065803653669 1.12426635179362
219.825657965824 1.12113051020671
222.436046786802 1.11029797858865
223.195901098957 1.10712729449045
225.806289919935 1.0961744434212
226.56614423209 1.09296855371084
229.176533053069 1.08189412827568
229.936387365224 1.07865266546504
232.546776186202 1.06745539562448
233.306630498357 1.06417798780763
235.917019319336 1.05285658829434
236.67687363149 1.0495428591181
239.287262452469 1.03809602933803
240.047116764624 1.03474559797389
242.657505585602 1.02317202191193
243.417359897757 1.01978450302921
246.027748718736 1.00808284915973
246.787603030891 1.00465785290035
249.397991851869 0.992826774103
250.157846164024 0.989363906057739
252.768234985002 0.977402039538941
253.528089297157 0.973900900725483
256.138478118136 0.961806867946021
256.898332430291 0.958267054788782
259.508721251269 0.946039461397912
260.268575563424 0.942460565709882
262.878964384402 0.930098001486426
263.638818696557 0.926479610453071
266.249207517536 0.913980649254063
267.009061829691 0.910322345419532
269.619450650669 0.897685545136791
270.379304962824 0.89398690639249
272.989693783803 0.881210808917811
273.749548095957 0.877471408493581
276.359936916936 0.864554539692987
277.119791229091 0.860773946150976
279.730180050069 0.847714815848722
280.490034362224 0.843892593080223
283.100423183203 0.830689695053115
283.860277495357 0.826825402278473
286.470666316336 0.813477214261176
