tsim RVsim
0 -0.075556816002207
3.42716976976977 -0.0858603910475606
6.85433953953954 -0.086794614197186
10.2815093093093 -0.0811776757143426
13.7086790790791 -0.0200071060662979
17.1358488488488 -0.0752478317424034
20.5630186186186 -0.085746257565025
23.9901883883884 -0.0867375473357532
27.4173581581581 -0.0812214741704439
30.8445279279279 -0.0232052822950896
34.2716976976977 -0.0749334494952959
37.6988674674674 -0.0856313626628234
41.1260372372372 -0.0866799081300044
44.553207007007 -0.0812632136208733
47.9803767767767 -0.0261111372013613
51.4075465465465 -0.0746134870601281
54.8347163163163 -0.085515698025551
58.2618860860861 -0.086621699439503
61.6890558558558 -0.0813029384119259
65.1162256256256 -0.0287639780629609
68.5433953953954 -0.0742877535387965
71.9705651651651 -0.0853992551244522
75.3977349349349 -0.0865629240179781
78.8249047047047 -0.0813406914914918
82.2520744744744 -0.0311962096238131
85.6792442442442 -0.0739560488029491
89.106414014014 -0.0852820252122691
92.5335837837837 -0.0865035845146181
95.9607535535535 -0.0813765144633353
99.3879233233233 -0.0334348038767438
102.815093093093 -0.0736181629209144
106.242262862863 -0.0851639993179114
109.669432632633 -0.0864436834753103
113.096602402402 -0.0814104476388208
116.523772172172 -0.0355024068240514
119.950941941942 -0.073273875540857
123.378111711712 -0.0850451682409403
126.805281481481 -0.0863832233438279
130.232451251251 -0.0814425300862234
133.659621021021 -0.0374181832062385
137.086790790791 -0.0729229552261679
140.51396056056 -0.0849255225458595
143.94113033033 -0.0863222064629649
147.3683001001 -0.0814727996777547
150.79546986987 -0.0391984691959653
154.22263963964 -0.0725651587386903
157.649809409409 -0.0848050525562053
161.076979179179 -0.0862606350756205
164.504148948949 -0.0815012931344293
167.931318718719 -0.0408572823939903
171.358488488488 -0.0722002302648946
174.785658258258 -0.0846837483484304
178.212828028028 -0.0861985113258337
181.639997797798 -0.0815280460688847
185.067167567567 -0.0424067244373572
188.494337337337 -0.0718279005795812
191.921507107107 -0.0845615997455704
195.348676876877 -0.0861358372597687
198.775846646647 -0.0815530930262665
202.203016416416 -0.0438573018481659
205.630186186186 -0.0714478861411208
209.057355955956 -0.0844385963106838
212.484525725726 -0.0860726148266532
215.911695495495 -0.0815764675232735
219.338865265265 -0.0452181839651367
222.766035035035 -0.0710598881115132
226.193204804805 -0.0843147273400657
229.620374574574 -0.0860088458796685
233.047544344344 -0.0815982020854695
236.474714114114 -0.0464974119762912
239.901883883884 -0.0706635912938214
243.329053653653 -0.0841899818562087
246.756223423423 -0.0859445321767943
250.183393193193 -0.0816183282829432
253.610562962963 -0.0477020695976834
257.037732732733 -0.0702586629787087
260.464902502502 -0.0840643486005229
263.892072272272 -0.0858796753816073
267.319242042042 -0.0816368767643998
270.746411811812 -0.0488384234115093
274.173581581581 -0.0698447516907142
277.600751351351 -0.0839378160257833
281.027921121121 -0.0858142770640352
284.455090890891 -0.0816538772897771
287.882260660661 -0.0499120390111955
291.30943043043 -0.0694214858239359
294.7366002002 -0.0838103722883125
298.16376996997 -0.0857483387010666
301.59093973974 -0.081669358761441
305.018109509509 -0.050927877711629
308.445279279279 -0.0689884721554385
311.872449049049 -0.0836820052398739
315.299618818819 -0.0856818616774166
318.726788588588 -0.0816833492540502
322.153958358358 -0.0518903775381573
325.581128128128 -0.0685452942233033
329.008297897898 -0.0835527024192728
332.435467667667 -0.0856148472861508
335.862637437437 -0.0816958760431428
339.289807207207 -0.0528035214148587
342.716976976977 -0.0680915105545833
346.144146746747 -0.083422451043648
349.571316516516 -0.0855472967292656
352.998486286286 -0.0817069656325193
356.425656056056 -0.0536708948663057
359.852825825826 -0.0676266527265627
363.279995595595 -0.0832912379994431
366.707165365365 -0.0854792111182268
370.134335135135 -0.0817166437804709
373.561504904905 -0.0544957350784187
376.988674674674 -0.0671502232426166
380.415844444444 -0.0831590498330419
383.843014214214 -0.0854105914744672
387.270183983984 -0.0817249355249116
390.697353753754 -0.0552809728007362
394.124523523523 -0.0666616932013963
397.551693293293 -0.0830258727410603
400.978863063063 -0.0853414387298434
404.406032832833 -0.0817318652074809
407.833202602602 -0.0560292682871463
411.260372372372 -0.0661604997353475
414.687542142142 -0.082891692560273
418.114711911912 -0.0852717537270501
421.541881681681 -0.0817374564966389
424.969051451451 -0.0567430422478903
428.396221221221 -0.0656460431912243
431.823390990991 -0.0827564947571541
435.25056076076 -0.0852015372199972
438.67773053053 -0.0817417324098327
442.1049003003 -0.0574245026073805
445.53207007007 -0.0651176840214806
448.95923983984 -0.0826202644170388
452.386409609609 -0.0851307898741434
455.813579379379 -0.0817447153347482
459.240749149149 -0.0580756677205671
462.667918918919 -0.0645747393510762
466.095088688688 -0.0824829862328587
469.522258458458 -0.0850595122667933
472.949428228228 -0.0817464270497201
476.376597997998 -0.0586983865861416
479.803767767767 -0.064016479179109
483.230937537537 -0.082344644493454
486.658107307307 -0.0849877048873533
490.085277077077 -0.0817468887433153
493.512446846847 -0.0592943565033646
496.939616616616 -0.0634421221686542
500.366786386386 -0.0822052230714329
503.793956156156 -0.0849153681375483
507.221125925926 -0.0817461210331398
510.648295695695 -0.0598651385440811
514.075465465465 -0.0628508309714049
517.502635235235 -0.0820647054105693
520.929805005005 -0.0848425023315999
524.356974774774 -0.081744143983897
527.784144544544 -0.0604121711511342
531.211314314314 -0.062241707025498
534.638484084084 -0.0819230745127011
538.065653853854 -0.0847691076963664
541.492823623623 -0.0817409771247466
544.919993393393 -0.0609367821243611
548.347163163163 -0.0616137847551525
551.774332932933 -0.0817803129241221
555.201502702702 -0.0846951843714418
558.628672472472 -0.0817366394659782
562.055842242242 -0.0614401992142301
565.483012012012 -0.0609660250898554
568.910181781781 -0.0816364027214383
572.337351551551 -0.084620732409219
575.764521321321 -0.0817311495150415
579.191691091091 -0.06192355950959
582.618860860861 -0.0602973082069775
586.04603063063 -0.0814913254968648
589.4732004004 -0.0845457517749123
592.90037017017 -0.0817245252919488
596.32753993994 -0.0623879177776453
599.754709709709 -0.0596064253863978
603.181879479479 -0.0813450623429381
606.609049249249 -0.0844702423465419
610.036219019019 -0.0817167843441071
613.463388788788 -0.0628342538911176
616.890558558558 -0.058892069846229
620.317728328328 -0.0811975938366088
623.744898098098 -0.0843942039148803
627.172067867867 -0.0817079437605654
630.599237637637 -0.063263479457723
634.026407407407 -0.0581528264067661
637.453577177177 -0.0810489000227065
640.880746946946 -0.0843176361833596
644.307916716716 -0.0816980201857331
647.735086486486 -0.0636764437508505
651.162256256256 -0.0573871598022088
654.589426026026 -0.0808989603967192
658.016595795795 -0.0842405387679395
661.443765565565 -0.0816870298325724
664.870935335335 -0.0640739390264875
668.298105105105 -0.056593401427624
671.725274874874 -0.0807477538868822
675.152444644644 -0.0841629111969381
678.579614414414 -0.0816749884953132
682.006784184184 -0.064456705299779
685.433953953954 -0.0557697342684748
688.861123723723 -0.0805952588355216
692.288293493493 -0.0840847529108219
695.715463263263 -0.0816619115616783
699.142633033033 -0.0648254346444998
702.569802802802 -0.0549141757129004
705.996972572572 -0.080441452979629
709.424142342342 -0.0840060632619578
712.851312112112 -0.0816478140246581
716.278481881881 -0.0651807750706414
719.705651651651 -0.0540245578882259
723.132821421421 -0.0802863134306306
726.559991191191 -0.0839268415143254
729.987160960961 -0.0816327104938658
733.41433073073 -0.0655233340279733
736.8415005005 -0.0530985050911192
740.26867027027 -0.0801298166532957
743.69584004004 -0.0838470868431893
747.123009809809 -0.081616615206456
750.550179579579 -0.0658536815771082
753.977349349349 -0.0521334077935833
757.404519119119 -0.0799719384437747
760.831688888888 -0.0837667983347322
764.258858658658 -0.0815995420376627
767.686028428428 -0.0661723532647877
771.113198198198 -0.0511263925970387
774.540367967967 -0.0798126539066727
777.967537737737 -0.0836859749856473
781.394707507507 -0.0815815045109465
784.821877277277 -0.0664798527351717
788.249047047047 -0.0500742873710216
791.676216816816 -0.0796519374311768
795.103386586586 -0.0836046157026903
798.530556356356 -0.0815625158077729
801.957726126126 -0.0667766541051009
