t-tmin RVres eRVres
41.8641300001182 0.267652139118739 0.46
41.8649100000039 -0.258994061398786 0.45
41.8657100000419 -1.36533673781709 0.47
41.8664899999276 2.22794075540974 0.47
41.8672700002789 -0.228820110632176 0.45
41.8680500001647 -0.565619788394677 0.45
41.8688500002027 -0.502121741791066 0.49
41.8696400001645 -0.0988333355179754 0.48
62.8750400003046 -1.15742969278668 0.4
62.8758300002664 -1.76769245506218 0.4
62.8766300003044 -0.628131853589434 0.36
62.8774399999529 -1.30874976994614 0.39
62.8782200003043 -2.16902023041157 0.38
62.8790400000289 -0.0298659326704112 0.4
62.8798199999146 -1.03022887618081 0.42
62.8806100003421 -1.86077079999743 0.39
62.881400000304 -1.08135922383714 0.4
62.8821800001897 -0.65185933456607 0.42
63.8806100003421 -7.78362945745292e-05 0.38
63.8814199999906 0.158837295908453 0.39
63.8822099999525 -2.53222309400631 0.38
63.8829900003038 -2.75327229799528 0.41
63.8837900003418 -0.584350711988961 0.4
63.8845800003037 -2.08541793870106 0.39
63.8853800003417 -2.76650099640623 0.4
63.8861600002274 -2.43755922658621 0.36
63.8869600002654 -0.568646897608644 0.36
63.8877500002272 -2.4797232645131 0.37
64.8728200001642 0.396564958696544 0.38
64.873649999965 1.89499861774452 0.42
64.874499999918 3.23359296858896 0.41
64.8753400002606 4.08204415470517 0.42
64.8761900002137 2.85055361317906 0.4
64.8770300000906 4.16892134747847 0.41
64.8778699999675 -2.12275206252166 0.37
64.8786800000817 -1.34476160825663 0.38
64.8795100003481 1.04338687599414 0.4
64.8803400001489 -1.99850417867037 0.36
65.8757899999619 2.40601074526129 0.43
65.8765899999999 -1.83512234465451 0.41
65.877400000114 -0.716277726638129 0.4
65.8782200003043 -0.507455740932675 0.4
65.8790500001051 -0.418656733849457 0.39
65.8798700002953 -0.979851805800925 0.39
65.8807000000961 3.24892985649634 0.4
65.8815700002015 2.37764337207141 0.39
65.8823899999261 -1.02357805419568 0.41
65.8832000000402 -2.15479308363574 0.4
66.8757500001229 -0.825535004418513 0.42
66.876510000322 -3.59337710383375 0.41
66.8773000002839 -2.55113851101519 0.41
66.8780900002457 -1.43890447929092 0.38
66.8788800002076 -2.05667499545435 0.39
66.8796600000933 -2.00447818221882 0.4
66.8804200002924 -2.09234193677664 0.4
66.8812100002542 -1.9501257901388 0.41
66.8819900001399 -1.17794210770594 0.4
66.882750000339 -2.04581862067965 0.38
