tsim RVsim
0 6.50270773042794
3.37024313313337 6.38409105863427
6.74048626626673 6.26635372817476
10.1107293994001 6.14949334779871
13.4809725325335 6.03350749821112
16.8512156656668 5.91839373248892
20.2214587988002 5.80414957649684
23.5917019319336 5.69077252930342
26.9619450650669 5.57826006359622
30.3321881982003 5.46660962609695
33.7024313313336 5.35581863797606
37.072674464467 5.24588449526658
40.4429175976004 5.13680456927757
43.8131607307337 5.02857620700688
47.1834038638671 4.92119673155283
50.5536469970005 4.81466344252536
53.9238901301338 4.70897361645633
57.2941332632672 4.60412450720847
60.6643763964006 4.50011334638366
64.0346195295339 4.39693734372996
67.4048626626673 4.29459368754746
70.7751057958007 4.193079545093
74.145348928934 4.09239206298351
77.5155920620674 3.99252836759798
80.8858351952008 3.89348556547823
84.2560783283341 3.79526074372795
87.6263214614675 3.69785097041036
90.9965645946009 3.6012532949444
94.3668077277342 3.50546474849898
97.7370508608676 3.41048234438597
101.107293994001 3.31630307845106
104.477537127134 3.22292392946312
107.847780260268 3.13034185950158
111.218023393401 3.03855381434208
114.588266526534 2.94755672383988
117.958509659668 2.85734750231173
121.328752792801 2.76792304891543
124.698995925935 2.67928024802735
128.069239059068 2.59141596961798
131.439482192201 2.50432706962521
134.809725325335 2.41801039032549
138.179968458468 2.33246276070278
141.550211591601 2.24768099681521
144.920454724735 2.16366190215929
148.290697857868 2.0804022680322
151.660940991001 1.99789887389122
155.031184124135 1.91614848771113
158.401427257268 1.83514786633893
161.771670390402 1.75489375584623
165.141913523535 1.67538289187911
168.512156656668 1.59661200000548
171.882399789802 1.5185777960597
175.252642922935 1.44127698648499
178.622886056068 1.36470626867282
181.993129189202 1.28886233129991
185.363372322335 1.21374185466256
188.733615455468 1.13934151100817
192.103858588602 1.06565796486417
195.474101721735 0.992687873364261
198.844344854869 0.92042788657163
202.214587988002 0.848874647799803
205.584831121135 0.778024793930456
208.955074254269 0.707874955728386
212.325317387402 0.638421758153896
215.695560520535 0.569661820672096
219.065803653669 0.501591757559467
222.436046786802 0.434208178207655
225.806289919935 0.367507687424123
229.176533053069 0.301486885730242
232.546776186202 0.236142369656179
235.917019319336 0.1714707320331
239.287262452469 0.10746856228225
242.657505585602 0.0441324467013828
246.027748718736 -0.018541031252056
249.397991851869 -0.0805552906806071
252.768234985002 -0.14191375296916
256.138478118136 -0.202619841510696
259.508721251269 -0.262676981434709
262.878964384402 -0.32208859933867
266.249207517536 -0.380858123022506
269.619450650669 -0.438988981225961
272.989693783803 -0.496484603369012
276.359936916936 -0.553348419295276
279.730180050069 -0.609583859018286
283.100423183203 -0.665194352470849
286.470666316336 -0.720183329257409
289.840909449469 -0.774554218409207
293.211152582603 -0.828310448142616
296.581395715736 -0.881455445620347
299.951638848869 -0.933992636715629
303.321881982003 -0.985925445779415
306.692125115136 -1.03725729541046
310.06236824827 -1.08799160622831
313.432611381403 -1.13813179664959
316.802854514536 -1.18768128266667
320.17309764767 -1.23664347762971
323.543340780803 -1.28502179203159
326.913583913936 -1.33281963329546
330.28382704707 -1.38004040556557
333.654070180203 -1.42668750950082
337.024313313337 -1.47276434207122
340.39455644647 -1.51827429635719
343.764799579603 -1.56322076135196
347.135042712737 -1.60760712176651
350.50528584587 -1.65143675783766
353.875528979003 -1.69471304513877
357.245772112137 -1.73743935439349
360.61601524527 -1.7796190512921
363.986258378403 -1.82125549631093
367.356501511537 -1.86235204453423
370.72674464467 -1.90291204547921
374.096987777804 -1.94293884292354
377.467230910937 -1.98243577473566
380.83747404407 -2.02140617270808
384.207717177204 -2.05985336239306
387.577960310337 -2.09778066294108
390.94820344347 -2.13519138694234
394.318446576604 -2.1720888402704
397.688689709737 -2.20847632192888
401.05893284287 -2.24435712390071
404.429175976004 -2.27973453099993
407.799419109137 -2.31461182072611
411.169662242271 -2.34899226312154
414.539905375404 -2.38287912063075
417.910148508537 -2.41627564796282
421.280391641671 -2.44918509195604
424.650634774804 -2.48161069144517
428.020877907937 -2.51355567713136
431.391121041071 -2.5450232714543
434.761364174204 -2.57601668846692
438.131607307337 -2.60653913371279
441.501850440471 -2.63659380410554
444.872093573604 -2.66618388781103
448.242336706738 -2.69531256413173
451.612579839871 -2.72398300339358
454.982822973004 -2.75219836683512
458.353066106138 -2.7799618064991
461.723309239271 -2.80727646512618
465.093552372404 -2.83414547605113
468.463795505538 -2.86057196310134
471.834038638671 -2.88655904049725
475.204281771804 -2.91210981275549
478.574524904938 -2.93722737459389
481.944768038071 -2.96191481083882
485.315011171205 -2.98617519633467
488.685254304338 -3.01001159585562
492.055497437471 -3.03342706401931
495.425740570605 -3.05642464520277
498.795983703738 -3.07900737346048
502.166226836871 -3.10117827244449
505.536469970005 -3.12294035532645
508.906713103138 -3.14429662472183
512.276956236272 -3.16525007261616
515.647199369405 -3.18580368029322
519.017442502538 -3.20596041826498
522.387685635672 -3.2257232462041
525.757928768805 -3.24509511287756
529.128171901938 -3.26407895608288
532.498415035072 -3.28267770258587
535.868658168205 -3.30089426806029
539.238901301338 -3.31873155702948
542.609144434472 -3.33619246280972
545.979387567605 -3.3532798674554
549.349630700739 -3.369996641706
552.719873833872 -3.38634564493488
556.090116967005 -3.40232972509971
559.460360100139 -3.41795171869472
562.830603233272 -3.43321445070461
566.200846366405 -3.44812073456013
569.571089499539 -3.46267337209539
572.941332632672 -3.47687515350673
576.311575765805 -3.49072885731331
579.681818898939 -3.50423725031921
583.052062032072 -3.51740308757714
586.422305165206 -3.53022911235376
589.792548298339 -3.5427180560965
593.162791431472 -3.55487263840195
596.533034564606 -3.56669556698564
599.903277697739 -3.57818953765344
603.273520830872 -3.58935723427443
606.643763964006 -3.60020132875498
610.014007097139 -3.61072448101464
613.384250230272 -3.62092933896309
616.754493363406 -3.63081853847868
620.124736496539 -3.64039470338825
623.494979629673 -3.64966044544837
626.865222762806 -3.6586183643278
630.235465895939 -3.66727104759143
633.605709029073 -3.67562107068529
636.975952162206 -3.6836709969231
640.346195295339 -3.69142337747385
643.716438428473 -3.69888075135074
647.086681561606 -3.7060456454013
650.456924694739 -3.71292057429872
653.827167827873 -3.71950804053439
657.197410961006 -3.72581053441154
660.56765409414 -3.73183053404013
663.937897227273 -3.73757050533278
667.308140360406 -3.74303290200184
670.67838349354 -3.74822016555765
674.048626626673 -3.75313472530763
677.418869759806 -3.75777899835683
680.78911289294 -3.76215538960903
684.159356026073 -3.76626629176938
687.529599159206 -3.77011408534771
690.89984229234 -3.77370113866287
694.270085425473 -3.77702980784817
697.640328558607 -3.78010243685783
701.01057169174 -3.7829213574741
704.380814824873 -3.7854888893156
707.751057958007 -3.78780733984642
711.12130109114 -3.78987900438617
714.491544224273 -3.79170616612094
717.861787357407 -3.79329109611506
721.23203049054 -3.79463605332379
724.602273623673 -3.79574328460675
727.972516756807 -3.7966150247423
731.34275988994 -3.79725349644261
734.713003023074 -3.79766091036963
738.083246156207 -3.79783946515174
741.45348928934 -3.79779134740127
744.823732422474 -3.79751873173259
748.193975555607 -3.79702378078131
751.56421868874 -3.79630864522362
754.934461821874 -3.79537546379697
758.304704955007 -3.79422636332096
761.67494808814 -3.7928634587192
765.045191221274 -3.79128885304175
768.415434354407 -3.78950463748807
771.785677487541 -3.78751289143094
775.155920620674 -3.78531568244063
778.526163753807 -3.78291506630998
781.896406886941 -3.78031308708007
785.266650020074 -3.77751177706606
788.636893153207 -3.77451315688439
792.007136286341 -3.77131923547962
795.377379419474 -3.76793201015271
798.747622552607 -3.76435346658913
802.117865685741 -3.76058557888794
805.488108818874 -3.75663030959127
808.858351952008 -3.75248960971413
812.228595085141 -3.74816541877505
815.598838218274 -3.74365966482691
818.969081351408 -3.7389742644884
822.339324484541 -3.73411112297588
825.709567617674 -3.72907213413567
829.079810750808 -3.72385918047691
832.450053883941 -3.71847413320467
835.820297017074 -3.71291885225362
839.190540150208 -3.70719518632205
842.560783283341 -3.70130497290619
845.931026416475 -3.69525003833524
849.301269549608 -3.68903219780631
852.671512682741 -3.68265325542013
856.041755815875 -3.67611500421691
859.411998949008 -3.66941922621264
862.782242082141 -3.66256769243563
866.152485215275 -3.65556216296349
869.522728348408 -3.64840438696042
872.892971481542 -3.64109610271461
876.263214614675 -3.63363903767633
879.633457747808 -3.62603490849592
883.003700880942 -3.61828542106232
886.373944014075 -3.61039227054169
889.744187147208 -3.60235714141657
893.114430280342 -3.59418170752491
896.484673413475 -3.58586763209978
899.854916546608 -3.57741656780897
903.225159679742 -3.56883015679498
906.595402812875 -3.56011003071527
909.965645946009 -3.55125781078264
913.335889079142 -3.54227510780584
916.706132212275 -3.53316352223052
920.076375345409 -3.52392464418007
923.446618478542 -3.51456005349709
926.816861611675 -3.50507131978446
930.187104744809 -3.49546000244723
933.557347877942 -3.48572765073417
936.927591011075 -3.4758758037798
940.297834144209 -3.4659059906462
943.668077277342 -3.45581973036557
947.038320410476 -3.44561853198233
950.408563543609 -3.43530389459553
953.778806676742 -3.42487730740176
957.149049809876 -3.4143402497375
960.519292943009 -3.40369419112222
963.889536076142 -3.39294059130123
967.259779209276 -3.38208090028873
970.630022342409 -3.3711165584109
974.000265475543 -3.36004899634928
977.370508608676 -3.34887963518388
980.740751741809 -3.33760988643674
984.110994874943 -3.32624115211543
987.481238008076 -3.31477482475633
990.851481141209 -3.3032122874685
994.221724274343 -3.29155491397727
997.591967407476 -3.2798040686678
1000.96221054061 -3.26796110662907
1004.33245367374 -3.2560273736975
1007.70269680688 -3.24400420650085
1011.07293994001 -3.23189293250211
1014.44318307314 -3.21969487004331
1017.81342620628 -3.2074113283895
1021.18366933941 -3.19504360777272
1024.55391247254 -3.18259299943586
1027.92415560568 -3.17006078567668
1031.29439873881 -3.15744823989173
1034.66464187194 -3.14475662662035
1038.03488500508 -3.13198720158861
1041.40512813821 -3.11914121175327
1044.77537127134 -3.10621989534567
1048.14561440448 -3.09322448191575
1051.51585753761 -3.08015619237586
1054.88610067074 -3.06701623904473
1058.25634380388 -3.05380582569119
1061.62658693701 -3.04052614757811
1064.99683007014 -3.02717839150615
1068.36707320328 -3.01376373585752
1071.73731633641 -3.00028335063963
1075.10755946954 -2.9867383975288
1078.47780260268 -2.97313002991392
1081.84804573581 -2.95945939293988
1085.21828886894 -2.9457276235512
1088.58853200208 -2.93193585053545
1091.95877513521 -2.91808519456658
1095.32901826834 -2.90417676824828
1098.69926140148 -2.89021167615728
1102.06950453461 -2.87619101488649
1105.43974766774 -2.86211587308804
1108.80999080088 -2.84798733151658
1112.18023393401 -2.83380646307182
1115.55047706714 -2.81957433284188
1118.92072020028 -2.80529199814568
1122.29096333341 -2.79096050857594
1125.66120646654 -2.77658090604161
1129.03144959968 -2.76215422481055
1132.40169273281 -2.74768149155182
1135.77193586594 -2.73316372537816
1139.14217899908 -2.71860193788813
1142.51242213221 -2.7039971332083
1145.88266526534 -2.68935030803537
1149.25290839848 -2.67466245167792
1152.62315153161 -2.65993454609837
1155.99339466474 -2.64516756595475
1159.36363779788 -2.63036247864215
1162.73388093101 -2.61552024433441
1166.10412406414 -2.6006418160254
1169.47436719728 -2.58572813957023
1172.84461033041 -2.57078015372657
1176.21485346354 -2.55579879019557
1179.58509659668 -2.54078497366277
1182.95533972981 -2.52573962183897
1186.32558286294 -2.51066364550083
1189.69582599608 -2.49555794853141
1193.06606912921 -2.48042342796073
1196.43631226234 -2.46526097400574
1199.80655539548 -2.45007147011076
1203.17679852861 -2.43485579298746
1206.54704166174 -2.41961481265462
1209.91728479488 -2.4043493924781
1213.28752792801 -2.38906038921019
1216.65777106114 -2.37374865302936
1220.02801419428 -2.35841502757941
1223.39825732741 -2.34306035000879
1226.76850046054 -2.32768545100966
1230.13874359368 -2.31229115485686
1233.50898672681 -2.2968782794464
1236.87922985995 -2.28144763633468
1240.24947299308 -2.26600003077641
1243.61971612621 -2.25053626176322
1246.98995925935 -2.23505712206203
1250.36020239248 -2.21956339825273
1253.73044552561 -2.20405587076637
1257.10068865875 -2.18853531392295
1260.47093179188 -2.17300249596884
1263.84117492501 -2.15745817911441
1267.21141805815 -2.14190311957116
1270.58166119128 -2.12633806758925
1273.95190432441 -2.11076376749413
1277.32214745755 -2.09518095772351
1280.69239059068 -2.07959037086415
1284.06263372381 -2.06399273368845
1287.43287685695 -2.04838876719074
1290.80311999008 -2.03277918662342
1294.17336312321 -2.01716470153337
1297.54360625635 -2.00154601579754
1300.91384938948 -1.98592382765906
1304.28409252261 -1.9702988297625
1307.65433565575 -1.95467170918967
1311.02457878888 -1.93904314749473
1314.39482192201 -1.92341382073936
1317.76506505515 -1.90778439952776
1321.13530818828 -1.89215554904158
1324.50555132141 -1.8765279290745
1327.87579445455 -1.8609021940667
1331.24603758768 -1.84527899313924
1334.61628072081 -1.82965897012842
1337.98652385395 -1.81404276361963
1341.35676698708 -1.7984310069812
1344.72701012021 -1.78282432839836
1348.09725325335 -1.76722335090648
1351.46749638648 -1.75162869242467
1354.83773951961 -1.73604096578904
1358.20798265275 -1.72046077878565
1361.57822578588 -1.70488873418348
1364.94846891901 -1.68932542976713
1368.31871205215 -1.67377145836959
1371.68895518528 -1.65822740790449
1375.05919831841 -1.64269386139846
1378.42944145155 -1.62717139702315
1381.79968458468 -1.61166058812736
1385.16992771781 -1.59616200326868
