Period.day lnBF
1.1 -2.00589542968029
1.1 -2.00589549707217
1.11122324250452 -2.54029779481134
1.12267786609144 -3.74944800672328
1.13437110059934 -3.75107776682854
1.1463104802462 -3.47978828501331
1.15850385981784 -2.10843159223317
1.17095943190081 -2.93452700834731
1.18368574523887 -3.79943851061193
1.19669172429981 -2.25715233707047
1.20608694794517 -1.87144276521872
1.20998669014641 -2.09146479918832
1.22358038271437 -3.67031727691548
1.23748298460896 -2.02950773527862
1.25170514654261 -3.8871414703917
1.26625801454697 -3.51771950580947
1.28115325910566 -3.74108694609027
1.29640310636755 -3.75812588646193
1.31202037161622 -3.50116898595419
1.3224052054579 -2.819833543874
1.32801849518798 -3.66286144297859
1.34441158105024 -1.71613492662358
1.3612144382728 -3.83169743274305
1.3784426256484 -1.24701869225074
1.3961124997452 -2.62770337004016
1.41424126670305 -1.17755375252842
1.43284703811834 -3.37971379089492
1.4499415074523 -0.897859976245293
1.45194889139902 -2.81319354341846
1.47156693501255 -3.80961256684545
1.49172237909583 -3.26884461709258
1.51243761194851 -3.09108635345267
1.53373628298942 -3.37831351083201
1.55564339282253 0.519171347208278
1.57818539113347 -1.04142152508967
1.58977775220196 -2.63140463428795
1.60139028322256 -3.7479814883888
1.62528774607663 -3.80352910919624
1.64990925499098 -2.81676712812544
1.6752882218777 -3.1578880884334
1.70146014653806 -1.85670238932585
1.7284627823394 -1.52211960954849
1.74310017914945 -0.940533835139313
1.75633631792236 -1.72887827190906
1.78512357677786 -3.98451360018822
1.81487023677807 -3.38559543183646
1.84562507202853 -1.88027309186656
1.87744021973464 0.21333021535738
1.91037147515412 -2.23075850552579
1.91120943184822 -2.79571195385115
1.94447861814529 -3.60507972774001
1.97982577533177 -3.72418370224349
2.01648182249961 -1.1537714154775
2.05452083253939 -4.06068457831254
2.09402257506321 -2.37956860930556
2.09553159140167 -3.13006294791507
2.13507307478755 -1.12508105495412
2.17776523690746 -2.36320376866831
2.22219954903021 -3.17246719945273
2.26848487083072 -4.07263014321925
2.29763027399666 -1.99829787050393
2.31673932449072 -1.980590565896
2.36709130125465 -3.49978922968962
2.41968060216052 -3.73273911719527
2.47465973428654 -3.51416782024835
2.5192198951555 -3.48183396531611
2.53219538782351 -2.70055129250202
2.5924701241029 -2.52935091911522
2.65568431058777 -4.06256762032374
2.72205834603336 -2.14329986577719
2.76218021322804 -3.5706809811003
2.79183522788451 -3.67647402999577
2.86528352493547 -2.53401192035557
2.94270083190072 -3.18903998912354
3.02441779957358 -2.99242724617047
3.02857227549704 2.2592649132262
3.11080285565418 -3.06666992550758
3.20226775839787 -3.78428991204107
3.29927415968487 -1.06729647426705
3.32065590216871 -3.80363014102
3.40234139824672 -3.89006998652521
