phase.day RVsim
0 -15.1914423721503
3.37024313313337 -15.2144175597751
6.74048626626673 -15.2372509259194
10.1107293994001 -15.2599417863769
13.4809725325335 -15.2824894567622
16.8512156656668 -15.304893252537
20.2214587988002 -15.3271524890346
23.5917019319336 -15.3492664814867
26.9619450650669 -15.3712345450486
30.3321881982003 -15.393055994826
33.7024313313336 -15.414730145901
37.072674464467 -15.4362563133593
40.4429175976004 -15.4576338123168
43.8131607307337 -15.478861957947
47.1834038638671 -15.4999400655083
50.5536469970005 -15.5208674503716
53.9238901301338 -15.5416434280484
57.2941332632672 -15.5622673142189
60.6643763964006 -15.58273842476
64.0346195295339 -15.6030560757745
67.4048626626673 -15.6232195836194
70.7751057958007 -15.6432282649352
74.145348928934 -15.6630814366754
77.5155920620674 -15.6827784161354
80.8858351952008 -15.702318520983
84.2560783283341 -15.7217010692879
87.6263214614675 -15.7409253795523
90.9965645946009 -15.759990770741
94.3668077277342 -15.7788965623122
97.7370508608676 -15.7976420742486
101.107293994001 -15.8162266270884
104.477537127134 -15.8346495419567
107.847780260268 -15.8529101405972
111.218023393401 -15.8710077454039
114.588266526534 -15.8889416794531
117.958509659668 -15.906711266536
121.328752792801 -15.924315831191
124.698995925935 -15.9417546987364
128.069239059068 -15.9590271953036
131.439482192201 -15.97613264787
134.809725325335 -15.9930703842925
138.179968458468 -16.0098397333413
141.550211591601 -16.0264400247337
144.920454724735 -16.0428705891678
148.290697857868 -16.0591307583574
151.660940991001 -16.075219865066
155.031184124135 -16.0911372431418
158.401427257268 -16.1068822275525
161.771670390402 -16.1224541544206
165.141913523535 -16.1378523610585
168.512156656668 -16.1530761860042
171.882399789802 -16.1681249690574
175.252642922935 -16.1829980513148
178.622886056068 -16.1976947752068
181.993129189202 -16.2122144845339
185.363372322335 -16.2265565245031
188.733615455468 -16.2407202417647
192.103858588602 -16.2547049844493
195.474101721735 -16.2685101022052
198.844344854869 -16.2821349462357
202.214587988002 -16.2955788693363
205.584831121135 -16.3088412259331
208.955074254269 -16.3219213721204
212.325317387402 -16.3348186656989
215.695560520535 -16.3475324662141
219.065803653669 -16.3600621349947
222.436046786802 -16.3724070351916
225.806289919935 -16.3845665318163
229.176533053069 -16.3965399917806
232.546776186202 -16.4083267839351
235.917019319336 -16.4199262791094
239.287262452469 -16.4313378501511
242.657505585602 -16.4425608719657
246.027748718736 -16.4535947215566
249.397991851869 -16.4644387780654
252.768234985002 -16.4750924228115
256.138478118136 -16.4855550393331
259.508721251269 -16.4958260134278
262.878964384402 -16.5059047331926
266.249207517536 -16.5157905890657
269.619450650669 -16.5254829738668
272.989693783803 -16.5349812828385
276.359936916936 -16.5442849136878
279.730180050069 -16.5533932666273
283.100423183203 -16.5623057444167
286.470666316336 -16.5710217524048
289.840909449469 -16.5795406985711
293.211152582603 -16.587861993568
296.581395715736 -16.5959850507625
299.951638848869 -16.6039092862789
303.321881982003 -16.6116341190407
306.692125115136 -16.6191589708135
310.06236824827 -16.6264832662471
313.432611381403 -16.6336064329183
316.802854514536 -16.6405279013739
320.17309764767 -16.6472471051733
323.543340780803 -16.6537634809317
326.913583913936 -16.6600764683629
330.28382704707 -16.6661855103227
333.654070180203 -16.6720900528519
337.024313313337 -16.6777895452198
340.39455644647 -16.6832834399677
343.764799579603 -16.688571192952
347.135042712737 -16.6936522633881
350.50528584587 -16.6985261138938
353.875528979003 -16.7031922105332
357.245772112137 -16.7076500228603
360.61601524527 -16.7118990239627
363.986258378403 -16.7159386905056
367.356501511537 -16.7197685027756
370.72674464467 -16.7233879447247
374.096987777804 -16.7267965040144
377.467230910937 -16.7299936720593
380.83747404407 -16.7329789440716
384.207717177204 -16.735751819105
387.577960310337 -16.7383118000985
390.94820344347 -16.740658393921
394.318446576604 -16.7427911114151
397.688689709737 -16.7447094674414
401.05893284287 -16.7464129809223
404.429175976004 -16.7479011748866
407.799419109137 -16.7491735765133
411.169662242271 -16.7502297171758
414.539905375404 -16.7510691324859
417.910148508537 -16.7516913623381
421.280391641671 -16.7520959509534
424.650634774804 -16.7522824469236
428.020877907937 -16.7522504032549
431.391121041071 -16.7519993774124
434.761364174204 -16.7515289313633
438.131607307337 -16.7508386316215
441.501850440471 -16.7499280492906
444.872093573604 -16.7487967601085
448.242336706738 -16.7474443444905
451.612579839871 -16.7458703875728
454.982822973004 -16.7440744792566
458.353066106138 -16.7420562142512
461.723309239271 -16.7398151921172
465.093552372404 -16.73735101731
468.463795505538 -16.7346632992231
471.834038638671 -16.7317516522309
475.204281771804 -16.7286156957317
478.574524904938 -16.7252550541908
481.944768038071 -16.721669357183
485.315011171205 -16.7178582394352
488.685254304338 -16.7138213408691
492.055497437471 -16.7095583066433
495.425740570605 -16.7050687871958
498.795983703738 -16.7003524382856
502.166226836871 -16.6954089210353
505.536469970005 -16.6902379019721
508.906713103138 -16.6848390530699
512.276956236272 -16.6792120517908
515.647199369405 -16.6733565811258
519.017442502538 -16.6672723296363
522.387685635672 -16.6609589914952
525.757928768805 -16.6544162665269
529.128171901938 -16.6476438602484
532.498415035072 -16.6406414839094
535.868658168205 -16.6334088545323
539.238901301338 -16.6259456949524
542.609144434472 -16.6182517338571
545.979387567605 -16.6103267058256
549.349630700739 -16.6021703513682
552.719873833872 -16.5937824169649
556.090116967005 -16.5851626551046
559.460360100139 -16.5763108243232
562.830603233272 -16.5672266892418
566.200846366405 -16.5579100206051
569.571089499539 -16.5483605953185
572.941332632672 -16.538578196486
576.311575765805 -16.5285626134469
579.681818898939 -16.5183136418132
583.052062032072 -16.5078310835056
586.422305165206 -16.4971147467902
589.792548298339 -16.4861644463143
593.162791431472 -16.4749800031418
596.533034564606 -16.4635612447892
599.903277697739 -16.4519080052599
603.273520830872 -16.4400201250795
606.643763964006 -16.4278974513296
610.014007097139 -16.4155398376825
613.384250230272 -16.4029471444343
616.754493363406 -16.3901192385385
620.124736496539 -16.3770559936391
623.494979629673 -16.3637572901029
626.865222762806 -16.3502230150522
630.235465895939 -16.3364530623963
633.605709029073 -16.3224473328632
636.975952162206 -16.3082057340308
640.346195295339 -16.2937281803575
643.716438428473 -16.2790145932125
647.086681561606 -16.2640649009061
650.456924694739 -16.2488790387187
653.827167827873 -16.2334569489306
657.197410961006 -16.21779858085
660.56765409414 -16.2019038908419
663.937897227273 -16.1857728423557
667.308140360406 -16.1694054059527
670.67838349354 -16.1528015593328
674.048626626673 -16.1359612873617
677.418869759806 -16.1188845820963
680.78911289294 -16.1015714428109
684.159356026073 -16.0840218760222
687.529599159206 -16.0662358955138
690.89984229234 -16.0482135223608
694.270085425473 -16.0299547849534
697.640328558607 -16.0114597190203
701.01057169174 -15.9927283676514
704.380814824873 -15.9737607813203
707.751057958007 -15.9545570179059
711.12130109114 -15.9351171427139
714.491544224273 -15.9154412284977
717.861787357407 -15.8955293554784
721.23203049054 -15.8753816113651
724.602273623673 -15.8549980913736
727.972516756807 -15.8343788982457
731.34275988994 -15.8135241422669
734.713003023074 -15.7924339412848
738.083246156207 -15.7711084207255
741.45348928934 -15.7495477136108
744.823732422474 -15.7277519605739
748.193975555607 -15.7057213098752
751.56421868874 -15.683455917417
754.934461821874 -15.6609559467582
758.304704955007 -15.6382215691281
761.67494808814 -15.6152529634393
765.045191221274 -15.5920503163009
768.415434354407 -15.5686138220304
771.785677487541 -15.5449436826653
775.155920620674 -15.5210401079742
778.526163753807 -15.4969033154668
781.896406886941 -15.4725335304043
785.266650020074 -15.4479309858079
788.636893153207 -15.4230959224682
792.007136286341 -15.3980285889526
795.377379419474 -15.3727292416129
798.747622552607 -15.3471981445922
802.117865685741 -15.321435569831
805.488108818874 -15.2954417970727
808.858351952008 -15.269217113869
812.228595085141 -15.2427618155836
815.598838218274 -15.2160762053965
818.969081351408 -15.1891605943066
822.339324484541 -15.1620153011348
825.709567617674 -15.1346406525252
829.079810750808 -15.1070369829468
832.450053883941 -15.079204634694
835.820297017074 -15.0511439578863
839.190540150208 -15.0228553104679
842.560783283341 -14.9943390582063
845.931026416475 -14.9655955746904
849.301269549608 -14.9366252413275
852.671512682741 -14.9074284473409
856.041755815875 -14.8780055897649
859.411998949008 -14.8483570734413
862.782242082141 -14.8184833110135
866.152485215275 -14.788384722921
869.522728348408 -14.7580617373928
872.892971481542 -14.7275147904401
876.263214614675 -14.6967443258489
879.633457747808 -14.6657507951712
883.003700880942 -14.634534657716
886.373944014075 -14.6030963805395
889.744187147208 -14.5714364384348
893.114430280342 -14.5395553139205
896.484673413475 -14.5074534972293
899.854916546608 -14.4751314862956
903.225159679742 -14.4425897867421
906.595402812875 -14.4098289118664
909.965645946009 -14.3768493826266
913.335889079142 -14.343651727626
916.706132212275 -14.3102364830978
920.076375345409 -14.2766041928883
923.446618478542 -14.2427554084403
926.816861611675 -14.2086906887754
930.187104744809 -14.1744106004751
933.557347877942 -14.1399157176628
936.927591011075 -14.1052066219832
940.297834144209 -14.0702839025826
943.668077277342 -14.035148156088
947.038320410476 -13.9997999865851
950.408563543609 -13.9642400055962
953.778806676742 -13.9284688320575
957.149049809876 -13.8924870922955
960.519292943009 -13.8562954200026
963.889536076142 -13.8198944562126
967.259779209276 -13.7832848492749
970.630022342409 -13.7464672548286
974.000265475543 -13.7094423357757
977.370508608676 -13.6722107622537
980.740751741809 -13.6347732116076
984.110994874943 -13.5971303683612
987.481238008076 -13.5592829241879
990.851481141209 -13.5212315778808
994.221724274343 -13.4829770353219
997.591967407476 -13.4445200094513
1000.96221054061 -13.4058612202354
1004.33245367374 -13.3670013946342
1007.70269680688 -13.3279412665687
1011.07293994001 -13.288681576887
1014.44318307314 -13.2492230733301
1017.81342620628 -13.2095665104974
1021.18366933941 -13.1697126498109
1024.55391247254 -13.1296622594794
1027.92415560568 -13.0894161144619
1031.29439873881 -13.0489749964302
1034.66464187194 -13.0083396937316
1038.03488500508 -12.96751100135
1041.40512813821 -12.9264897208673
1044.77537127134 -12.8852766604239
1048.14561440448 -12.8438726346785
1051.51585753761 -12.8022784647675
1054.88610067074 -12.760494978264
1058.25634380388 -12.7185230091359
1061.62658693701 -12.6763633977035
1064.99683007014 -12.6340169905969
1068.36707320328 -12.5914846407126
1071.73731633641 -12.5487672071695
1075.10755946954 -12.5058655552646
1078.47780260268 -12.4627805564277
1081.84804573581 -12.4195130881764
1085.21828886894 -12.3760640340699
1088.58853200208 -12.3324342836625
1091.95877513521 -12.2886247324565
1095.32901826834 -12.2446362818549
1098.69926140148 -12.2004698391133
1102.06950453461 -12.1561263172916
1105.43974766774 -12.1116066352046
1108.80999080088 -12.0669117173732
1112.18023393401 -12.0220424939741
1115.55047706714 -11.9769999007894
1118.92072020028 -11.9317848791562
1122.29096333341 -11.8863983759148
1125.66120646654 -11.8408413433575
1129.03144959968 -11.7951147391761
1132.40169273281 -11.7492195264096
1135.77193586594 -11.7031566733908
1139.14217899908 -11.6569271536936
1142.51242213221 -11.6105319460783
1145.88266526534 -11.5639720344382
1149.25290839848 -11.5172484077442
1152.62315153161 -11.4703620599906
1155.99339466474 -11.423313990139
1159.36363779788 -11.3761052020629
1162.73388093101 -11.3287367044914
1166.10412406414 -11.2812095109529
1169.47436719728 -11.2335246397179
1172.84461033041 -11.1856831137422
1176.21485346354 -11.137685960609
1179.58509659668 -11.0895342124712
1182.95533972981 -11.0412289059928
1186.32558286294 -10.9927710822913
1189.69582599608 -10.9441617868776
1193.06606912921 -10.8954020695979
1196.43631226234 -10.8464929845736
1199.80655539548 -10.7974355901419
1203.17679852861 -10.7482309487956
1206.54704166174 -10.6988801271229
1209.91728479488 -10.6493841957467
1213.28752792801 -10.599744229264
1216.65777106114 -10.5499613061844
1220.02801419428 -10.5000365088694
1223.39825732741 -10.4499709234702
1226.76850046054 -10.3997656398662
1230.13874359368 -10.3494217516033
1233.50898672681 -10.2989403558308
1236.87922985995 -10.2483225532399
1240.24947299308 -10.1975694480005
1243.61971612621 -10.1466821476986
1246.98995925935 -10.0956617632733
1250.36020239248 -10.0445094089533
1253.73044552561 -9.99322620219392
1257.10068865875 -9.94181326361354
1260.47093179188 -9.89027171692977
1263.84117492501 -9.8386026888957
1267.21141805815 -9.78680730923605
1270.58166119128 -9.73488671058296
1273.95190432441 -9.68284202841192
1277.32214745755 -9.63067440097743
1280.69239059068 -9.57838496924849
1284.06263372381 -9.52597487684427
1287.43287685695 -9.47344526996937
1290.80311999008 -9.42079729734927
1294.17336312321 -9.36803211016545
1297.54360625635 -9.31515086199066
1300.91384938948 -9.26215470872402
1304.28409252261 -9.20904480852619
1307.65433565575 -9.15582232175423
1311.02457878888 -9.10248841089674
1314.39482192201 -9.04904424050885
1317.76506505515 -8.99549097714707
1321.13530818828 -8.94182978930435
1324.50555132141 -8.88806184734495
1327.87579445455 -8.83418832343939
1331.24603758768 -8.78021039149953
1334.61628072081 -8.7261292271134
1337.98652385395 -8.67194600748027
1341.35676698708 -8.61766191134572
1344.72701012021 -8.5632781189367
1348.09725325335 -8.5087958118967
1351.46749638648 -8.45421617322088
1354.83773951961 -8.39954038719138
1358.20798265275 -8.34476963931266
1361.57822578588 -8.28990511624688
1364.94846891901 -8.23494800574939
1368.31871205215 -8.17989949660442
1371.68895518528 -8.12476077856061
1375.05919831841 -8.06953304226695
1378.42944145155 -8.01421747920865
1381.79968458468 -7.95881528164316
1385.16992771781 -7.90332764253642
1388.54017085095 -7.84775575549905
1391.91041398408 -7.79210081472289
1395.28065711721 -7.73636401491761
1398.65090025035 -7.68054655124742
1402.02114338348 -7.62464961926795
1405.39138651661 -7.56867441486354
1408.76162964975 -7.51262213418429
1412.13187278288 -7.45649397358361
1415.50211591601 -7.40029112955592
1418.87235904915 -7.3440147986744
1422.24260218228 -7.28766617752915
1425.61284531541 -7.23124646266533
1428.98308844855 -7.17475685052168
1432.35333158168 -7.1181985373693
1435.72357471481 -7.06157271925047
1439.09381784795 -7.00488059191785
1442.46406098108 -6.9481233507739
1445.83430411421 -6.89130219081052
1449.20454724735 -6.83441830654895
1452.57479038048 -6.77747289197993
1455.94503351361 -6.72046714050415
1459.31527664675 -6.66340224487293
1462.68551977988 -6.60627939712921
1466.05576291301 -6.54909978854875
1469.42600604615 -6.49186460958175
1472.79624917928 -6.43457504979463
1476.16649231241 -6.37723229781221
1479.53673544555 -6.31983754126011
1482.90697857868 -6.26239196670745
1486.27722171181 -6.20489675961004
1489.64746484495 -6.14735310425361
1493.01770797808 -6.08976218369761
1496.38795111121 -6.03212517971917
1499.75819424435 -5.97444327275753
1503.12843737748 -5.91671764185866
1506.49868051061 -5.85894946462033
1509.86892364375 -5.80113991713753
1513.23916677688 -5.7432901739482
1516.60940991001 -5.68540140797927
1519.97965304315 -5.62747479049312
1523.34989617628 -5.56951149103454
1526.72013930941 -5.51151267737769
1530.09038244255 -5.45347951547385
1533.46062557568 -5.39541316939924
1536.83086870881 -5.33731480130343
1540.20111184195 -5.27918557135797
1543.57135497508 -5.22102663770549
1546.94159810821 -5.16283915640919
1550.31184124135 -5.10462428140277
1553.68208437448 -5.04638316444063
1557.05232750761 -4.98811695504858
1560.42257064075 -4.92982680047491
1563.79281377388 -4.87151384564189
1567.16305690701 -4.81317923309778
1570.53330004015 -4.75482410296893
1573.90354317328 -4.69644959291268
1577.27378630641 -4.63805683807054
1580.64402943955 -4.57964697102166
1584.01427257268 -4.52122112173689
1587.38451570581 -4.46278041753331
1590.75475883895 -4.40432598302893
1594.12500197208 -4.34585894009817
1597.49524510521 -4.28738040782747
1600.86548823835 -4.22889150247154
1604.23573137148 -4.17039333741003
1607.60597450462 -4.11188702310448
1610.97621763775 -4.05337366705592
1614.34646077088 -3.99485437376286
1617.71670390402 -3.93633024467957
1621.08694703715 -3.87780237817514
1624.45719017028 -3.81927186949255
1627.82743330342 -3.76073981070875
1631.19767643655 -3.70220729069458
1634.56791956968 -3.6436753950757
1637.93816270282 -3.58514520619359
1641.30840583595 -3.52661780306724
1644.67864896908 -3.46809426135515
1648.04889210222 -3.40957565331795
1651.41913523535 -3.35106304778138
1654.78937836848 -3.29255751009961
1658.15962150162 -3.23406010211947
1661.52986463475 -3.17557188214454
1664.90010776788 -3.11709390490023
1668.27035090102 -3.05862722149903
1671.64059403415 -3.00017287940632
1675.01083716728 -2.94173192240665
1678.38108030042 -2.88330539057057
1681.75132343355 -2.82489432022167
1685.12156656668 -2.76649974390449
1688.49180969982 -2.70812269035257
1691.86205283295 -2.64976418445702
1695.23229596608 -2.5914252472358
1698.60253909922 -2.53310689580319
1701.97278223235 -2.47481014333985
1705.34302536548 -2.4165359990634
1708.71326849862 -2.3582854681994
1712.08351163175 -2.30005955195276
1715.45375476488 -2.24185924747977
1718.82399789802 -2.18368554786055
1722.19424103115 -2.12553944207181
1725.56448416428 -2.0674219149603
1728.93472729742 -2.00933394721659
1732.30497043055 -1.9512765153495
1735.67521356368 -1.89325059166066
1739.04545669682 -1.83525714421992
1742.41569982995 -1.77729713684101
1745.78594296308 -1.71937152905766
1749.15618609622 -1.66148127610029
1752.52642922935 -1.60362732887317
1755.89667236248 -1.5458106339318
1759.26691549562 -1.48803213346117
1762.63715862875 -1.43029276525412
1766.00740176188 -1.37259346269031
1769.37764489502 -1.31493515471568
1772.74788802815 -1.25731876582222
1776.11813116128 -1.19974521602848
1779.48837429442 -1.14221542086017
1782.85861742755 -1.08473029133144
1786.22886056068 -1.02729073392671
1789.59910369382 -0.969897650582638
1792.96934682695 -0.91255193867075
1796.33958996008 -0.855254490980588
1799.70983309322 -0.79800619570307
1803.08007622635 -0.740807936414473
1806.45031935948 -0.68366059206078
1809.82056249262 -0.626565036942545
1813.19080562575 -0.569522140700071
1816.56104875888 -0.51253276829917
1819.93129189202 -0.455597780017212
1823.30153502515 -0.398718031429779
1826.67177815828 -0.341894373397531
1830.04202129142 -0.285127652053694
1833.41226442455 -0.228418708791931
1836.78250755768 -0.171768380254533
1840.15275069082 -0.115177498321121
1843.52299382395 -0.0586468900978106
1846.89323695708 -0.00217737790664168
1850.26348009022 0.0542302207243526
1853.63372322335 0.110575093070926
1857.00396635648 0.1668564312218
1860.37420948962 0.223073432087425
1863.74445262275 0.279225297408534
1867.11469575588 0.335311233764097
1870.48493888902 0.391330452578905
1873.85518202215 0.447282170130886
1877.22542515528 0.503165607557814
1880.59566828842 0.55897999086387
1883.96591142155 0.61472455092559
1887.33615455468 0.670398523497573
1890.70639768782 0.726001149217721
1894.07664082095 0.78153167361221
1897.44688395408 0.836989347099838
1900.81712708722 0.892373424996367
1904.18737022035 0.947683167518147
1907.55761335348 1.00291783978553
1910.92785648662 1.05807671182596
1914.29809961975 1.11315905857652
1917.66834275288 1.16816415988636
1921.03858588602 1.22309130051854
1924.40882901915 1.27793977015164
1927.77907215228 1.33270886338102
1931.14931528542 1.38739787971965
1934.51955841855 1.44200612359869
1937.88980155168 1.49653290436766
1941.26004468482 1.55097753629425
1944.63028781795 1.60533933856392
1948.00053095109 1.65961763527899
1951.37077408422 1.71381175545749
1954.74101721735 1.76792103303175
1958.11126035049 1.8219448068465
1961.48150348362 1.87588242065677
1964.85174661675 1.92973322312547
1968.22198974989 1.98349656782057
1971.59223288302 2.03717181321203
1974.96247601615 2.09075832266842
1978.33271914929 2.1442554644532
1981.70296228242 2.19766261172074
1985.07320541555 2.25097914251203
1988.44344854869 2.30420443974996
1991.81369168182 2.35733789123462
1995.18393481495 2.41037888963795
1998.55417794809 2.46332683249832
2001.92442108122 2.51618112221483
2005.29466421435 2.56894116604113
2008.66490734749 2.62160637607922
