tsim RVsim
0 6.98804912065359
3.37024313313337 6.84996043888715
6.74048626626673 6.71288424891638
10.1107293994001 6.57681864433242
13.4809725325335 6.44176167209389
16.8512156656668 6.30771133303915
20.2214587988002 6.17466558240142
23.5917019319336 6.04262233032657
26.9619450650669 5.91157944239355
30.3321881982003 5.78153474013735
33.7024313313336 5.6524860015741
37.072674464467 5.52443096172847
40.4429175976004 5.3973673131631
43.8131607307337 5.2712927065098
47.1834038638671 5.1462047510027
50.5536469970005 5.02210101501282
53.9238901301338 4.89897902658424
57.2941332632672 4.77683627397161
60.6643763964006 4.65567020617893
64.0346195295339 4.53547823349921
67.4048626626673 4.4162577280554
70.7751057958007 4.29800602434189
74.145348928934 4.18072041976679
77.5155920620674 4.06439817519494
80.8858351952008 3.94903651549109
84.2560783283341 3.83463263006368
87.6263214614675 3.72118367340865
90.9965645946009 3.60868676565349
94.3668077277342 3.49713899310098
97.7370508608676 3.38653740877325
101.107293994001 3.27687903295511
104.477537127134 3.16816085373726
107.847780260268 3.06037982755906
111.218023393401 2.95353287975044
114.588266526534 2.84761690507339
117.958509659668 2.74262876826246
121.328752792801 2.63856530456442
124.698995925935 2.53542332027693
128.069239059068 2.43319959328592
131.439482192201 2.33189087360195
134.809725325335 2.2314938838951
138.179968458468 2.13200532002857
141.550211591601 2.03342185159065
144.920454724735 1.9357401224251
148.290697857868 1.83895675115993
151.660940991001 1.74306833173421
155.031184124135 1.64807143392322
158.401427257268 1.55396260386146
161.771670390402 1.46073836456367
165.141913523535 1.36839521644374
168.512156656668 1.27692963783142
171.882399789802 1.18633808548667
175.252642922935 1.09661699511165
178.622886056068 1.00776278186034
181.993129189202 0.919771840845655
185.363372322335 0.832640547643791
188.733615455468 0.746365258796047
192.103858588602 0.660942312307995
195.474101721735 0.576368028145652
198.844344854869 0.492638708728904
202.214587988002 0.409750639422086
205.584831121135 0.327700089021363
208.955074254269 0.24648331023927
212.325317387402 0.166096540186018
215.695560520535 0.086536000847687
219.065803653669 0.0077978995612682
222.436046786802 -0.070121570513777
225.806289919935 -0.147226229926986
229.176533053069 -0.223519912471914
232.546776186202 -0.299006464724599
235.917019319336 -0.373689745585395
239.287262452469 -0.447573625824305
242.657505585602 -0.52066198762995
246.027748718736 -0.592958724162031
249.397991851869 -0.664467739107579
252.768234985002 -0.735192946240616
256.138478118136 -0.8051382689859
259.508721251269 -0.874307639985943
262.878964384402 -0.942705000672206
266.249207517536 -1.01033430083999
269.619450650669 -1.07719949822689
272.989693783803 -1.14330455809566
276.359936916936 -1.2086534528204
279.730180050069 -1.27325016147704
283.100423183203 -1.33709866943762
286.470666316336 -1.40020296796864
289.840909449469 -1.46256705383314
293.211152582603 -1.52419492889717
296.581395715736 -1.58509059974003
299.951638848869 -1.64525807726851
303.321881982003 -1.70470137633544
306.692125115136 -1.76342451536213
310.06236824827 -1.82143151596492
313.432611381403 -1.87872640258587
316.802854514536 -1.93531320212755
320.17309764767 -1.99119594359193
323.543340780803 -2.04637865772351
326.913583913936 -2.10086537665639
330.28382704707 -2.15466013356567
333.654070180203 -2.20776696232294
337.024313313337 -2.26018989715585
340.39455644647 -2.31193297231196
343.764799579603 -2.36300022172667
347.135042712737 -2.41339567869534
350.50528584587 -2.4631233755495
353.875528979003 -2.51218734333744
357.245772112137 -2.5605916115086
360.61601524527 -2.60834020760238
363.986258378403 -2.65543715694105
367.356501511537 -2.70188648232674
370.72674464467 -2.74769220374262
374.096987777804 -2.79285833805817
377.467230910937 -2.83738889873858
380.83747404407 -2.88128789555833
384.207717177204 -2.92455933431869
387.577960310337 -2.96720721656951
390.94820344347 -3.00923553933505
394.318446576604 -3.05064829484375
397.688689709737 -3.09144947026215
401.05893284287 -3.1316430474329
404.429175976004 -3.17123300261669
407.799419109137 -3.21022330623819
411.169662242271 -3.24861792263614
414.539905375404 -3.2864208098172
417.910148508537 -3.32363591921391
421.280391641671 -3.36026719544655
424.650634774804 -3.39631857608893
428.020877907937 -3.43179399143794
431.391121041071 -3.46669736428741
434.761364174204 -3.50103260970521
438.131607307337 -3.53480363481474
441.501850440471 -3.56801433857991
444.872093573604 -3.60066861159416
448.242336706738 -3.63277033587299
451.612579839871 -3.66432338465043
454.982822973004 -3.69533162217932
458.353066106138 -3.72579890353494
461.723309239271 -3.75572907442276
465.093552372404 -3.78512597098957
468.463795505538 -3.81399341963819
471.834038638671 -3.84233523684615
475.204281771804 -3.8701552289876
478.574524904938 -3.89745719215877
481.944768038071 -3.92424491200728
485.315011171205 -3.95052216356459
488.685254304338 -3.97629271108217
492.055497437471 -4.00156030787093
495.425740570605 -4.02632869614436
498.795983703738 -4.05060160686463
502.166226836871 -4.07438275959244
505.536469970005 -4.09767586234
508.906713103138 -4.12048461142734
512.276956236272 -4.14281269134202
515.647199369405 -4.16466377460192
519.017442502538 -4.18604152162132
522.387685635672 -4.20694958058012
525.757928768805 -4.22739158729642
529.128171901938 -4.24737116510188
532.498415035072 -4.26689192472054
535.868658168205 -4.28595746415039
539.238901301338 -4.30457136854827
542.609144434472 -4.32273721011748
545.979387567605 -4.34045854799868
549.349630700739 -4.35773892816346
552.719873833872 -4.37458188331097
556.090116967005 -4.39099093276747
559.460360100139 -4.40696958238864
562.830603233272 -4.42252132446467
566.200846366405 -4.43764963762833
569.571089499539 -4.45235798676566
572.941332632672 -4.46664982292937
576.311575765805 -4.48052858325512
579.681818898939 -4.49399769088024
583.052062032072 -4.50706055486515
586.422305165206 -4.51972057011754
589.792548298339 -4.53198111731906
593.162791431472 -4.54384556285427
596.533034564606 -4.5553172587427
