phase.day RVres eRV
0 8.49060778831456 1.12
86.8677699998952 1.22690928180942 1.2
512.720830000006 2.90192599045562 1.26
151.125526857212 -3.20152942649602 1.31
162.143226857413 -7.1561284892169 1.39
519.195436857291 -2.5840128872253 1.27
563.088506857514 -0.480268755151241 1.84
568.100006857537 -4.63915470852401 1.5
231.487333714727 0.263064010352047 1.38
247.415623714913 1.15101477114856 1.18
562.576583714921 -0.597134889347907 1.29
569.520123714812 0.373790882549499 1.35
622.310433714882 0.390618817279051 1.34
623.431883714858 -3.81166236804278 1.38
37.5604905722403 7.94883065151344 1.25
245.855240572125 0.829351369396298 1.24
270.877300571997 5.52757787654964 1.24
330.730160571981 -1.08399513215791 1.15
336.618020572115 0.996904108111304 1.37
335.10743742948 1.30460398632453 1.04
339.148047429506 -2.53679278425947 1.13
362.07285742927 -1.13030234049933 1.31
398.027367429338 0.51526000280379 1.11
398.03114742925 0.0861250888565537 1.27
484.806907429356 0.0956486216241736 1.19
484.810787429564 1.74485651943166 1.23
46.4145842866228 -2.44217445411885 1.35
46.4173742869125 -3.7922414820706 1.32
46.4202542869562 0.0376893304559869 1.41
95.3634642866627 -0.429860338328774 1.22
95.3693642868848 0.490081255086018 1.28
106.303534286674 2.36742597090053 1.24
128.279724286981 -3.28598957120432 1.2
