phase.day RV-model eRV
0 -3.59651279148972 1.74
0.0029899999499321 4.42348395493515 1.55
51.9560300000012 -2.5230488617225 1.19
20.9050473287252 3.00924265188075 1.03
21.4283719865188 3.53567982972561 1.06
101.319421986728 0.418746205009051 1.11
46.7836113021355 0.642102738845982 0.98
117.250628631016 4.58392721372628 0.99
57.3694859603097 -2.72240966959475 1.03
68.3730059601044 -1.19438317448949 1.13
22.3079732889469 1.22424591119676 1.6
25.294953288992 -0.579004377770017 1.02
29.2863332890133 1.05665239315711 1.12
92.1921132891598 -1.15179867202505 1.25
42.7998179468518 -3.90104570065171 0.98
45.7674979466206 -2.44427498828003 1.03
49.8041379466845 0.79133253287684 0.95
51.7229179466335 0.0192446081289641 1.03
78.7760879468365 -0.530193359305246 0.93
79.7532579466892 0.838743330974188 1.02
44.743745275468 -1.11465767215074 1.28
9.30358993334289 2.35091324688048 0.93
13.3486499332596 -0.303488394204316 0.96
38.3575899333466 -1.74070192819243 1.01
51.1976899334934 -1.12467391172166 1.02
105.180839933246 -2.34341579711538 1.06
110.184339933354 0.35113963317027 1.07
66.1269172624009 -1.18241586645478 1.08
13.7640819199669 0.521569504662648 1.07
20.8237719199906 2.21388748720167 0.98
74.739331920101 -1.39478084998279 1.14
96.6675419201429 -1.49864208073197 1.04
102.66332192014 -0.75516640214722 1.02
8.73352924918981 1.67554682917186 1.05
58.6409492492512 -1.22876004150822 1.15
22.2840739070307 1.36780840844115 0.91
23.2361939070615 2.70677235693391 0.92
27.2167039067353 -0.467559043923775 1.06
87.1830639066975 0.727188427340636 0.97
3.24711123587349 -0.562973160685458 1.1
102.586245893725 0.0959373725279313 0.87
103.648715893497 1.0147812434217 0.9
104.633855893501 1.17370926112764 0.87
105.565295893458 0.352695712608729 0.84
106.611305893623 0.351557494487877 0.79
107.518405893577 -0.339429568405602 0.83
108.536915893425 -0.320537862339612 0.79
42.6229632224822 -1.72031012996783 0.89
39.1788178802431 1.57044425922995 0.93
66.1609878804497 -0.00891644939548986 1.04
66.1662678801417 1.44107780516104 1.1
40.1102452091386 -1.88206595813015 0.94
