phase.day RVres eRV
7.89265000028536 -0.546168766302387 0.54
7.89341000001878 -1.0558038043649 0.58
7.89415000006557 -0.255448871733385 0.61
7.89492999995127 0.0349247919270255 0.58
7.8957000002265 -0.60470679254818 0.54
7.89647000003606 -0.264338832349498 0.57
8.86091000027955 -0.181751861223381 0.51
8.86181000014767 -0.172263658490349 0.54
8.86257999995723 -0.162702380527222 0.54
8.86334000015631 0.856863825255536 0.55
8.86412000004202 1.35641782048222 0.56
8.8648800002411 0.295982476803752 0.53
8.86563999997452 0.195546368674274 0.54
8.86642999993637 -0.664907765013623 0.51
8.86719000013545 2.32465456687052 0.53
8.86795000033453 0.204216133943218 0.54
9.86194000020623 -0.55344180317533 0.69
9.86379000032321 -1.14600161266311 0.56
9.86468000011519 -2.10723276620204 0.53
9.86553000006825 -1.86840838933168 0.54
9.86633000010625 -2.07951468004246 0.5
9.86710999999195 -1.58059314541982 0.54
9.86789999995381 -1.77168526702447 0.49
9.86868000030518 -1.88276339524313 0.51
9.86944000003859 -2.37381371489004 0.49
9.87020000023767 -2.08486387259643 0.51
0.981988027461774 -2.5144616023768 0.43
0.982948027786769 -1.90306327026822 0.47
0.983718027596332 -1.65194171024047 0.47
0.984478027795411 -3.01083473125861 0.39
0.98523802752883 -2.27972776875832 0.4
0.986008027804054 -1.90860625629672 0.44
0.986768027537472 -2.49749932564778 0.44
0.987548027888842 -2.52636328080536 0.4
0.98830802762226 -1.8952563822655 0.41
0.98906802782134 -0.564149498911755 0.43
1.97287802747727 3.28243207280263 0.47
1.97372802789599 1.43364030045535 0.42
1.9745080277817 1.53474900104875 0.45
1.97527802759127 1.01584346371732 0.44
1.97603802779035 1.81692369003907 0.45
1.9768280277522 3.30804653220205 0.42
1.97759802756176 8.61914092390154 0.46
1.97837802791313 -0.679750494764453 0.43
1.97916802787498 3.56137227394912 0.44
1.9799280276084 1.59245238214402 0.45
2.97758802748562 -2.34974916693434 0.42
2.97879802785159 -2.04807840459939 0.43
2.9795780277373 -2.14700141647027 0.43
2.98035802762301 -1.16592445321997 0.41
2.98112802789823 -0.604861321058103 0.44
2.98190802778394 -2.82378440724842 0.43
2.98268802766965 -0.992707518319504 0.43
2.98345802747921 -1.29164446017103 0.4
2.98423802783058 -0.950567620043755 0.42
2.98502802779243 -1.2594770001811 0.4
3.97340802778766 -1.07546994064659 0.4
3.97425802774072 -0.68433244771253 0.44
3.97503802762643 -1.14328866018924 0.44
3.97580802790166 -1.72225828166727 0.42
3.97658802778736 -1.86121455012557 0.43
3.97735802759693 -1.13018422750127 0.44
3.97813802748264 -0.989140551962787 0.44
3.97889802768172 -1.27812366403562 0.43
3.9796580278808 -0.617106802876891 0.43
3.9804380277665 -0.726063210479964 0.41
4.98468802753181 3.14132068893539 0.47
4.98551802779824 4.99238455428623 0.46
4.9863080277601 0.353397103754704 0.45
4.98709802772195 21.8644096094223 0.61
4.98787802760766 5.61540925547218 0.5
4.98865802749336 4.06640885878463 0.43
4.98942802776859 3.25739560522955 0.48
4.9902080276543 7.08839512355831 0.5
4.99097802746386 3.03938178547505 0.46
4.99176802789137 3.55039403240963 0.47
5.98672802769855 -0.928468521788478 0.45
5.98748802789763 1.05242963013655 0.45
5.98823802755491 -0.486684116615509 0.45
5.98898802767784 -0.475797942585908 0.42
5.9897580274874 -0.954888220661522 0.46
5.99051802768648 -0.0939903954004508 0.43
5.99126802780942 0.406895535834916 0.46
5.99202802754284 -1.47220680254642 0.43
6.97938802768753 0.330405755785227 0.48
6.98028802755565 -2.18873032773954 0.45
6.98104802775473 -0.0680010106207307 0.46
6.98181802756429 -0.687262296320339 0.46
6.98258802783952 -1.82652378173248 0.45
6.98334802757294 -0.75579505517387 0.45
6.98409802769587 -0.685076108181971 0.42
6.98484802781881 -1.43435735148294 0.44
6.98560802755222 -1.09362920598545 0.46
6.98637802782745 -1.13289167865446 0.41
7.97891802783401 3.15645823070464 0.46
7.97982802777828 1.20683283581336 0.45
7.98058802751169 1.6471451705521 0.43
7.98137802747355 1.40746933026153 0.45
7.98213802767263 2.17778069491482 0.47
7.98289802787171 2.08809158337196 0.45
7.98366802768127 1.73840607636904 0.45
7.9844180278042 1.86871193032999 0.46
7.98519802768991 1.65902952549104 0.51
7.98595802788899 1.88933849365175 0.47
9.97875802754701 8.94152695121232 0.51
9.98042802769036 4.3793002712835 0.44
9.98119802749992 3.11827416222352 0.45
9.98198802746177 2.46722177218437 0.49
9.98277802788929 1.64616975907394 0.45
9.98354802769885 2.72514474466861 0.48
9.98432802758456 3.03410678662749 0.48
9.98511802754641 0.883055900565975 0.45
9.98588802782164 7.70203198739491 0.47
9.98666802770735 2.3109951494831 0.48
10.975718027682 -1.00573562793431 0.45
10.976608027474 -0.0356705650577673 0.44
10.9773780277492 0.114386719950105 0.5
10.9781380274826 0.224444165401138 0.49
10.978918027834 1.21450405656151 0.47
10.9796980277197 -2.26543510662627 0.46
10.9804480278426 -1.52537571820308 0.45
10.9812180276522 -1.30531383721764 0.48
10.9819780278513 -0.595251857215031 0.47
10.9827380275847 -0.725188980874563 0.46
11.9770580276409 0.0190592200661506 0.47
11.9779180276701 -0.229973458165384 0.5
11.9786880274797 0.430892991083052 0.47
11.9794580277549 -0.208240220257757 0.48
11.9802280275644 0.372626906418615 0.51
11.9809880277635 0.8734831037838 0.5
11.9817680276492 1.53436217454068 0.5
11.9825280278483 0.115219038498889 0.47
11.9832980276579 0.74608751151756 0.52
11.9840680274674 1.50695632135993 0.53
12.9769780274974 5.05128255595981 0.54
12.9777680279249 2.04240869651765 0.48
12.9785380277345 0.98350639642943 0.52
12.9793280276963 1.70463268006794 0.52
12.9800880278954 2.39571626231941 0.49
12.9808680277811 0.156828429223065 0.53
12.9816280275145 4.07791214669682 0.56
12.9824080278659 2.20902445351415 0.59
12.9831680275993 5.00010830646011 0.59
0.533152041378855 -1.14343350756329 0.46
0.534062041323125 -1.46210015137653 0.47
0.534822041522204 -2.55098658454536 0.47
0.535602041407913 -2.65984371924023 0.48
0.536362041606992 -1.82873016305395 0.47
0.537102041653782 -1.00764591627691 0.5
0.537872041463345 -2.26651771924958 0.47
0.538642041272908 -0.725389527703692 0.49
0.539412041548132 -0.774261340982656 0.48
0.540172041281551 -2.51314781225117 0.46
1.53159204160744 1.78840630266258 0.49
1.53238204156929 1.07954270147687 0.47
1.533162041455 1.95066469272572 0.46
1.53394204134071 1.41178666145407 0.45
1.53474204137871 0.292937375435681 0.47
1.53552204126441 3.87405929853132 0.47
1.53630204161578 1.40518119976215 0.45
1.53708204150149 1.05630307778396 0.45
1.53788204153949 1.10745369871376 0.49
1.53867204150134 1.49858991349623 0.48
9.10041605542035 -0.22741574604979 0.4
9.10120605538221 -0.828112394648105 0.4
9.1020060554202 0.321181334842375 0.36
9.10281605506869 -0.349534587157514 0.39
9.10359605542006 -1.20022477692887 0.38
9.10441605514468 0.949048811750139 0.4
9.10519605503039 -0.0416429520791262 0.42
9.1059860554579 -0.862344367059617 0.39
9.10677605541976 -0.0730465681910708 0.4
9.10755605530547 0.366259347988308 0.42
10.1059860554579 -1.11831429492166 0.38
10.1067960551064 -0.959315105362275 0.39
10.1075860550682 -3.65029061166675 0.38
10.1083660554196 -3.87125319439792 0.41
10.1091660554576 -1.70223986268947 0.4
10.1099560554195 -3.20321360436603 0.39
10.1107560554575 -3.88419907003869 0.4
10.1115360553432 -3.55515931446558 0.36
10.1123360553812 -1.68614358008276 0.36
10.113126055343 -3.5971149441521 0.37
11.09819605528 0.968642492802072 0.38
11.0990260550808 2.45885594535654 0.42
11.0998760550338 3.78907557369287 0.41
11.1007160553764 4.6292936439152 0.42
11.1015660553295 3.38951534736854 0.4
11.1024060552064 4.6997354669917 0.41
11.1032460550833 -1.60004339556838 0.37
11.1040560551974 -0.829829192440112 0.38
11.1048860554639 1.55039128033555 0.4
11.1057160552646 -1.49938725497347 0.36
12.1011660550776 1.68689508462398 0.43
12.1019660551156 -2.55215273322901 0.41
12.1027760552298 -1.43118833323241 0.4
12.1035960554201 -1.2202117039903 0.4
12.1044260552208 -1.12922283454297 0.39
12.1052460554111 -1.68824555251858 0.39
12.1060760552119 2.54274397691897 0.4
12.1069460553172 1.67378155066046 0.39
12.1077660550419 -1.72524017376161 0.41
12.108576055156 -2.85427351105729 0.4
13.1011260552387 -1.78682740059648 0.42
13.1018860554378 -4.55573428521068 0.41
13.1026760553996 -3.51459796558958 0.41
13.1034660553615 -2.40346158969724 0.38
13.1042560553233 -3.0223251576299 0.39
13.1050360552091 -2.97120305586999 0.4
13.1057960554081 -3.06010967300828 0.4
13.10658605537 -2.91897307582028 0.41
13.1073660552557 -2.14785081130764 0.4
13.1081260554548 -3.01675727013154 0.38
