Period.day lnBF
1.1 -5.20893173394607
1.1 -5.20893174822821
1.11122324250452 -1.40385786022169
1.12267786609144 -1.06398226983457
1.13437110059934 -5.44638739126871
1.1463104802462 -5.4572537526784
1.15850385981784 -2.45824738580943
1.17095943190081 -5.24834295195607
1.18368574523887 -5.22318048939574
1.19669172429981 -5.60095376086382
1.20608694794517 -5.48751719823086
1.20998669014641 -5.31679610570863
1.22358038271437 -3.3239426030036
1.23748298460896 -5.42905428284045
1.25170514654261 -5.37282667331861
1.26625801454697 -4.82802981321099
1.28115325910566 -5.49042675994614
1.29640310636755 -4.3823701393142
1.31202037161622 -4.75868593159548
1.3224052054579 -5.18727340308219
1.32801849518798 -4.97295022629355
1.34441158105024 -3.44039710135432
1.3612144382728 -2.08720601270515
1.3784426256484 -1.0526333039305
1.3961124997452 -1.32577379920643
1.41424126670305 -3.93097979497604
1.43284703811834 -4.26517217054656
1.4499415074523 -4.15410251902766
1.45194889139902 -4.35866560852553
1.47156693501255 -5.64954742696726
1.49172237909583 -5.03947758354603
1.51243761194851 -4.60230861285207
1.53373628298942 -1.01403659066703
1.55564339282253 0.458177830606148
1.57818539113347 -2.22118264717731
1.58977775220196 0.755821316539384
1.60139028322256 7.46804181829408
1.61022811321744 11.7799062981541
1.64990925499098 -4.16876938254079
1.6752882218777 0.0484773122808111
1.70146014653806 5.88297689685744
1.7284627823394 -0.777932815417826
1.74310017914945 -1.92924906627307
1.75633631792236 -1.65672188196196
1.78512357677786 -0.108412311881564
1.81487023677807 -2.56296076458396
1.84562507202853 5.98578659827736
1.87744021973464 0.244913622958522
1.91037147515412 -5.29179808011342
1.91120943184822 -5.20358436921872
1.94447861814529 -1.46215408298887
1.97982577533177 -2.94192506236639
2.01648182249961 -2.97763946685892
2.05452083253939 -1.11320040090389
2.09402257506321 -4.96828375231455
2.09553159140167 -5.12636325304991
2.13507307478755 -1.00561917799949
2.17776523690746 4.51539402266947
2.22219954903021 -2.20259187100224
2.26848487083072 -0.1857434034316
2.29763027399666 -0.580984188894133
2.31673932449072 -1.28833475372038
2.36709130125465 -1.06544350712106
2.41968060216052 5.69485726265369
2.47465973428654 0.816322772718665
2.5192198951555 -5.45636873211957
2.53219538782351 -4.62928439731568
2.5924701241029 7.84224244219645
2.65568431058777 8.08300146522113
2.72205834603336 -2.30465038491495
2.76218021322804 -1.44286379907287
2.79183522788451 0.809263760513732
2.86528352493547 -0.726315145932331
2.94270083190072 -4.64507325722614
3.02441779957358 -4.96717780432486
3.02857227549704 -4.95310744210313
3.11080285565418 -5.56079416021747
3.20226775839787 -4.41529463380009
3.29927415968487 -3.85365098997867
3.32065590216871 -4.08805474546442
3.40234139824672 -4.34178630702119
3.51205580072938 -1.24986236515399
3.6290818422939 -0.204399976837676
3.64090885656616 -0.372032505182956
3.75417561544004 -2.42428933252937
3.88820118388407 -3.0757012699688
3.99204786414765 -4.09847896361815
4.03215056916638 -4.44917246275587
4.18716834762187 -5.08217024296594
4.3545821480526 -4.32996567710977
4.37705165865534 -4.40441211696132
4.53594077036019 -5.67271697709599
4.73306224346282 -4.71965756906427
4.79918625089633 -4.92690293718094
4.94809498343138 -5.42221061462912
5.18359641632134 -5.30153375688324
5.2620326345127 -5.3825633231002
5.44263517501646 -4.21565478085334
5.72892555027146 -4.2128359699107
5.76951716377027 -4.57259900442493
6.04700673166783 -5.68699618305037
6.32594486106269 -5.64211812992623
6.4024852695805 -5.60352177169845
6.80236839853259 -4.80791769986483
6.93603593668047 -4.45288484928521
7.25553059315462 -3.46388990997637
7.60496583064451 -4.33227950996836
7.77337992126688 -5.08765101526596
8.33840911628122 -5.57054509154459
8.3708316870954 -5.57651906928036
9.06776845465742 -2.98794178777403
9.14258763797617 -2.48458831757266
9.89129565981937 -1.50895203837488
10.0243232914617 -1.93614241957441
10.8793491172143 -5.35948134690822
10.9910958943771 -5.32435394310356
12.0511066380199 -4.99954274151831
12.0867046249126 -5.01980853435405
13.2133476585556 -3.87753330582403
13.5954886448332 -3.04015645604771
14.4876783178598 -2.7659347176024
15.5346841423542 -4.45652310959518
15.88490884109 -4.90266591370486
17.4168920204886 -5.16934011788474
18.1191069226968 -4.69206471298405
19.096623763347 -4.05569246822499
20.9383533370839 -4.33116656109313
21.7350519126447 -4.62408489194523
22.9577042466555 -4.94854372428129
25.171806769706 -5.06504842049837
27.1540600182025 -4.8723002211024
27.5994432737639 -4.84416168355589
30.2612075482179 -5.05091943924024
33.1796795026959 -5.40047951769297
36.1726721938776 -5.15276958017533
36.3796167138231 -5.1364588306361
39.8881644452636 -4.978413535645
43.7350859226572 -4.90619644425025
47.9530148168886 -4.86176047987492
52.5777320775187 -4.84859724248547
54.161050794014 -4.85009827142305
57.6484694647758 -4.85940682126254
63.2082423549834 -4.8817584902241
69.3042146426368 -4.90725014673568
75.9880988346134 -4.93176909441438
83.3165947305407 -4.95370429224731
91.3518704106749 -4.97264325312316
100.162089611539 -4.98869801227987
107.738578127783 -4.9995664568455
109.821989963084 -5.00217500053303
120.413516992583 -5.01342460936256
132.026519273571 -5.02278980039902
144.759510616804 -5.03057063372385
158.720505768962 -5.03703220809756
174.027936708364 -5.04239654732593
190.811657310715 -5.04685096008477
209.21404490749 -5.05054752498539
229.391208081581 -5.05361697378588
251.514310945971 -5.05616617331513
275.771025139417 -5.05828370832721
302.367121856464 -5.06004299681619
331.528217417116 -5.06150489369086
363.50168718392 -5.06271985366128
398.55876406234 -5.06372972227017
436.996839386133 -5.0645692168142
479.141985706278 -5.06526715784382
525.35172288443 -5.06584745579015
576.018050955835 -5.06632997599665
631.57077548968 -5.06673121808403
692.481153656102 -5.06706489012855
759.265891929671 -5.0673423830987
832.491529342112 -5.0675731640482
912.779243467667 -5.06776510214205
1000.81011991056 -5.06792473911882
1097.33092999597 -5.0680575137453
1203.16046567698 -5.06816854191514
1319.19648539694 -5.068260385588
1446.42332982945 -5.06833677803097
1585.92027210062 -5.0684003193255
1738.87067332928 -5.06845317181982
1906.57202115189 -5.06851562808201
2090.44693638976 -5.06855508170854
2292.05524122878 -5.16543140228883
2513.10719128667 -6.22313543880328
2755.47798381637 -6.22318338755666
3021.22366511927 -6.22687415110219
3312.59857211219 -6.22728348203144
3632.07445600575 -6.23180319308987
3982.36145032143 -6.23908176507426
4366.43106112062 -6.24831822291826
4787.54137447268 -6.26970099822891
5249.26469499908 -6.28704279809936
5755.51784995251 -6.30369903856233
6310.59541590288 -6.31832511864785
6919.20614989371 -6.3523286929141
7586.51293411704 -6.39313830612046
8318.1765729598 -6.42544191130336
9120.40381395462 -6.4561631430261
10000 -6.52261615834202
