Period.day lnBF
1.1 3.69833635498801
1.1 3.69833635498232
1.11122324250452 2.61084175632239
1.12267786609144 3.25433919612238
1.13437110059934 2.96398578639923
1.1463104802462 2.17743166437732
1.15850385981784 2.21219986010673
1.17095943190081 2.84173969269035
1.18368574523887 2.17593153710066
1.19669172429981 3.56062726725488
1.20608694794517 2.61456776808952
1.20998669014641 4.34008029377184
1.22358038271437 2.25392428850768
1.23748298460896 2.57840369692962
1.25170514654261 2.13165662363833
1.26625801454697 2.56149998056488
1.28115325910566 2.74294514921329
1.29640310636755 4.77886437566098
1.31202037161622 5.32512381321464
1.3224052054579 2.28492372158241
1.32801849518798 2.85276368181378
1.34441158105024 2.48986941708335
1.3612144382728 2.85747118766273
1.3784426256484 2.3002566490071
1.3961124997452 2.26021862018452
1.41424126670305 3.00588202805994
1.43284703811834 2.4687577177229
1.4499415074523 6.79995143625126
1.45194889139902 3.62231043338946
1.47156693501255 2.51989877473608
1.49172237909583 2.33310057375449
1.51243761194851 2.52449171840018
1.53373628298942 2.68286961112624
1.55564339282253 2.5965006772936
1.57818539113347 3.49116277880166
1.58977775220196 2.24921764319689
1.60139028322256 2.5789420361215
1.62528774607663 2.22451247611411
1.64990925499098 2.62473455860329
1.6752882218777 2.8322880851674
1.70146014653806 3.50232645629128
1.7284627823394 2.62794451422973
1.74310017914945 3.98730071965505
1.75633631792236 2.42514541776342
1.78512357677786 5.10094078568992
1.81487023677807 3.38277313830714
1.84562507202853 3.59958670841785
1.87744021973464 2.45844891073636
1.91037147515412 3.92483560235387
1.91120943184822 2.12402446185967
1.94447861814529 2.15313659464929
1.97982577533177 2.1240281515447
2.01648182249961 5.8054073594134
2.05452083253939 2.68333451907149
2.09402257506321 2.25799599789008
2.09553159140167 4.1029601433121
2.13507307478755 2.78626911241012
2.17776523690746 4.05344331201025
2.22219954903021 2.07888954168381
2.26848487083072 2.52787782905847
2.29763027399666 2.21956775526795
2.31673932449072 6.56831179860149
2.36709130125465 2.66400486710767
2.41968060216052 2.80778177867496
2.47465973428654 2.15206036391223
2.5192198951555 3.4521899147497
2.53219538782351 8.22098077433723
2.5924701241029 2.96396978847807
2.65568431058777 5.41760927684738
2.72205834603336 2.29889434471
2.76218021322804 4.36998813475984
2.79183522788451 3.05307533088278
2.86528352493547 2.09453367263672
2.94270083190072 2.14366161909411
3.02441779957358 4.38594119591888
3.02857227549704 6.07881565397759
3.11080285565418 2.78870593771176
3.20226775839787 4.203567613192
3.29927415968487 4.40930836651672
3.32065590216871 2.41930921587771
3.40234139824672 2.36947280900083
3.51205580072938 2.53602122806642
3.6290818422939 4.01302366107529
3.64090885656616 2.62369748239826
3.75417561544004 2.28194741587084
3.88820118388407 4.6246410207443
3.99204786414765 5.50604921530364
4.03215056916638 2.69882036868157
4.18716834762187 4.79099598279016
4.3545821480526 2.1031868217943
4.37705165865534 2.30134463951594
4.53594077036019 3.39311002359789
4.73306224346282 3.90116503261843
4.79918625089633 3.84988136150411
4.94809498343138 4.61173956925798
5.18359641632134 2.8029316911968
5.2620326345127 2.78313622983143
5.44263517501646 4.19201796697633
5.72892555027146 2.39212195124623
5.76951716377027 2.59530596046697
6.04700673166783 3.11297537026629
6.32594486106269 3.11475939181674
6.4024852695805 2.15712022513453
6.80236839853259 2.69517020511746
6.93603593668047 2.2106416573885
7.25553059315462 4.72983448404701
7.60496583064451 4.04337169563558
7.77337992126688 3.32134409688843
8.33840911628122 2.48058115932705
8.3708316870954 3.35586878673063
9.06776845465742 2.84790081264092
9.14258763797617 2.16932527132459
9.89129565981937 3.29871253477729
10.0243232914617 3.40188609478815
10.8793491172143 2.29090876210808
10.9910958943771 3.95101927434082
12.0511066380199 2.39907829585884
12.0867046249126 6.86224775469375
13.2133476585556 2.42085280036111
13.5954886448332 2.71385477276804
14.4876783178598 3.93790940352566
15.5346841423542 2.87382632652311
15.88490884109 2.09143327175123
17.4168920204886 3.0085552914261
18.1191069226968 3.03210468617762
19.096623763347 2.64606245916965
20.9383533370839 2.52157137486841
