BinPhase.day BinRV eBinRV
0.00344500006176531 -2.0274593161153 0.217029348177885
0.861560000106692 4.27379837296706 0.247869728908721
1.86553700016811 -0.266178905318554 0.209546353131322
2.92722200010903 -1.33553096941434 0.212700571963428
3.86386800017208 -1.75078260745837 0.204019977460095
4.86495000012219 0.522437614337863 0.204144635459182
5.86145800007507 -1.81885260908385 0.186709946199377
6.87414800012484 -1.63466085868727 0.184420860886044
7.89247900010087 -0.366663975452283 0.178989912478468
8.86448500012048 0.384178420181276 0.168979432222548
9.86656000013463 -1.81891072532887 0.1673020321488
0.98560702768431 -2.11155971744305 0.134565532371221
1.97643302772471 2.48032142276348 0.139830160079943
2.98147702771515 -1.55593703330057 0.132937693278571
3.97695902772524 -1.12334421978044 0.13514264059654
4.98825302766912 4.91569419439561 0.150961679653453
5.98937677766938 -0.381544013598847 0.156647856624033
6.9829410276869 -0.975664877233725 0.141257803998189
7.98249902772062 1.87854930577958 0.145077297066022
9.98307002764471 3.62461936703708 0.148188843143435
10.9792840276872 -0.61422483374995 0.147357557428612
11.9806000276496 0.485636390049536 0.156128130953538
12.980085805501 2.52561720616877 0.177261362416894
0.536720041445882 -1.71024088421803 0.150066566732785
1.53512804147736 1.5431195632086 0.147776988389698
9.10399705530697 -0.204012807870869 0.124874827392433
10.1095610553454 -2.71397584606108 0.121103010782733
11.1019690552316 1.53636795961829 0.124411780547702
12.1048540552202 -0.682894512530173 0.126969540592217
13.1042438331115 -2.92543860310784 0.133911551342127
