Period.day lnBF
1.1 -2.0578177604111
1.1 -2.05952358752154
1.11122324250452 -0.767356264433762
1.12267786609144 -1.81177570025962
1.13437110059934 -2.6448227687295
1.1463104802462 -1.77957516137663
1.15850385981784 0.224929277526694
1.17095943190081 -1.48983984699131
1.18368574523887 -1.48207448511412
1.19669172429981 -2.49927384615683
1.20608694794517 -1.71115225156885
1.20998669014641 -2.39450307812077
1.22358038271437 -0.128292735221383
1.23748298460896 1.68595608115728
1.25170514654261 -2.25852206059914
1.26625801454697 -2.62735337139356
1.28115325910566 -2.60391543162568
1.29640310636755 -1.51957311415277
1.31202037161622 -1.28594761107313
1.3224052054579 -2.28627721280268
1.32801849518798 -1.40316023772776
1.34441158105024 -0.131781020555569
1.3612144382728 -1.76934528979016
1.3784426256484 -2.53639625376571
1.3961124997452 -2.3332854487409
1.41424126670305 -2.71344488201911
1.43284703811834 -2.16006149372545
1.4499415074523 -2.19196448300248
1.45194889139902 -2.00255666675273
1.47156693501255 -2.29304422248778
1.49172237909583 0.441045940660114
1.51243761194851 -1.78345265476589
1.53373628298942 -1.20620949995058
1.55564339282253 -2.6708495997779
1.57818539113347 -1.37915057746205
1.58977775220196 -1.89710707657457
1.60139028322256 -0.821369881407851
1.62528774607663 -1.53951044134273
1.64990925499098 -0.914605350227749
1.6752882218777 -2.55717950403862
1.70146014653806 -1.17075802074284
1.7284627823394 0.0122155583294261
1.74310017914945 -2.56435314818475
1.75633631792236 -0.90344930162819
1.78512357677786 -2.43470713450718
1.81487023677807 0.207974415874215
1.84562507202853 -1.46628971065279
1.87744021973464 -1.77092451851512
1.91037147515412 -1.80558247377988
1.91120943184822 -1.76511571417456
1.94447861814529 -2.0493826839852
1.97982577533177 -1.79230301035664
2.01648182249961 -2.13099874676515
2.05452083253939 -2.56930855342279
2.09402257506321 0.377591508048961
2.09553159140167 -2.32665401104261
2.13507307478755 -0.842425576569017
2.17776523690746 -2.48902913786936
2.22219954903021 -1.52649398421845
2.26848487083072 -2.45185772314654
2.29763027399666 -1.60936426335889
2.31673932449072 -2.55071841264395
2.36709130125465 -1.46850112617067
2.41968060216052 -0.884028056860093
2.47465973428654 -0.223770222570924
2.5192198951555 0.869699507432439
2.53219538782351 -2.62776666963683
2.5924701241029 -1.72316981880971
2.65568431058777 -2.45093832808238
2.72205834603336 1.03756229000562
2.76218021322804 -0.78218247674781
2.79183522788451 0.680689441728059
2.86528352493547 -1.29867215363187
2.94270083190072 -1.78543978691943
3.02441779957358 -2.04432948799908
3.02857227549704 -2.42264462099277
3.11080285565418 -1.98282122815339
3.20226775839787 -0.00683568929547507
3.29927415968487 -2.61256282401856
3.32065590216871 -1.99247780725853
3.40234139824672 -1.84251995286551
3.51205580072938 -1.14102217369529
3.6290818422939 -0.82249248849735
3.64090885656616 -2.66831505881666
3.75417561544004 -1.31823352515935
3.88820118388407 -2.61109046736218
3.99204786414765 -2.18211645736773
